run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,population,horizon,stress_budget,funding_budget,market_budget,market_event_loss_fraction,target_cumulative_funding,target_cumulative_market_loss,event_count,exit_rate,rmst_days,final_asset_price,asset_price_loss,mean_final_equity,mean_equity_loss,p90_equity_loss,worst_10pct_mean_equity_loss,mean_final_cash,mean_final_liabilities,mean_liability_reduction,mean_total_funding_requested,mean_total_funding_repaid,mean_total_unpaid,mean_forced_sale_proceeds,mean_market_value_loss,mean_fire_sale_value_loss
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0139,primary-0139,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.967602669967,0.0323973300326,0.039716426209,0.0407026413067,0.018681955236,1.09117809184,0.100845961683,0.100845961683,0.100845961683,2.60208521397e-20,0.0184825513703,0.0323973300326,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0140,primary-0140,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.992203589657,0.00779641034304,0.983637521941,0.016362478059,0.019628758798,0.0201039297802,0.0258410964402,1.11522918601,0.101433874571,0.101433874571,0.101433874571,0,0.00933136451087,0.016362478059,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0141,primary-0141,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.968428576701,0.0315714232994,0.0396628104728,0.0404913686325,0.0204300848198,1.03653698655,0.098585926919,0.098585926919,0.098585926919,2.38524477947e-20,0.0166304743089,0.0315714232994,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0142,primary-0142,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.94668513421,0.0533148657904,0.893091250297,0.106908749703,0.13261746418,0.138545940103,0.0235237633611,1.01507931991,0.10055536476,0.10055536476,0.10055536476,6.07153216592e-20,0.0149066646915,0.106908749703,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0143,primary-0143,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.969177170819,0.0308228291805,0.934664560768,0.0653354392318,0.0787163716478,0.0800335879726,0.0284974843816,1.13983743594,0.0989450391056,0.0989450391056,0.0989450391056,8.67361737988e-21,0.0109621524507,0.0653354392318,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0144,primary-0144,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.967559499772,0.0324405002276,0.038930950158,0.0400964927988,0.0220797311768,1.09548107818,0.101138964605,0.101138964605,0.101138964605,8.67361737988e-21,0.0163023642879,0.0324405002276,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0145,primary-0145,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.976792647116,0.0232073528835,0.952333218024,0.0476667819761,0.0586008416784,0.0606887722279,0.023867183218,1.0690608439,0.101635781982,0.101635781982,0.101635781982,4.33680868994e-21,0.0118817501206,0.0476667819761,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0146,primary-0146,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.961621067901,0.0383789320993,0.91923231345,0.0807676865499,0.0971235401952,0.0995120242709,0.0254836895586,1.11523821149,0.101295746771,0.101295746771,0.101295746771,2.60208521397e-20,0.0165651586283,0.0807676865499,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0147,primary-0147,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.954123875461,0.0458761245392,0.902900518387,0.0970994816127,0.117898483509,0.120547237979,0.0273331242701,1.13294055807,0.100884236647,0.100884236647,0.100884236647,3.46944695195e-20,0.0112485022032,0.0970994816127,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0148,primary-0148,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.967757628889,0.0322423711112,0.0384046644703,0.0397684737176,0.0241873438861,1.08826260301,0.100177590605,0.100177590605,0.100177590605,1.30104260698e-20,0.0140528270736,0.0322423711112,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0149,primary-0149,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.976792647116,0.0232073528835,0.950540189817,0.0494598101826,0.0597718281988,0.0610722284072,0.031764650823,1.15489864629,0.0992924751385,0.0992924751385,0.0992924751385,4.33680868994e-21,0.00969708143419,0.0494598101826,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0150,primary-0150,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.94668513421,0.0533148657904,0.888289170679,0.111710829321,0.137546419587,0.139693633101,0.0228650190533,1.10580630092,0.101161087423,0.101161087423,0.101161087423,6.50521303491e-20,0.0151603929314,0.111710829321,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0151,primary-0151,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.967159821177,0.0328401788228,0.0395093750835,0.0406593004788,0.0273565973268,1.13343781963,0.101210946998,0.101210946998,0.101210946998,4.33680868994e-21,0.0148585696176,0.0328401788228,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0152,primary-0152,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.968316350736,0.0316836492638,0.0392911267743,0.0403122003491,0.0218863423618,1.05301829544,0.0980819501994,0.0980819501994,0.0980819501994,0,0.0132020152921,0.0316836492638,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0153,primary-0153,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.967637369743,0.0323626302566,0.0395712314017,0.0408200474707,0.025819021554,1.0964296971,0.09924187036,0.09924187036,0.09924187036,2.16840434497e-20,0.0133510212844,0.0323626302566,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0154,primary-0154,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.961621067901,0.0383789320993,0.918370613209,0.0816293867909,0.0994259845239,0.101790424511,0.0261526778449,1.14454313475,0.0985300367446,0.0985300367446,0.0985300367446,3.03576608296e-20,0.0117404899545,0.0816293867909,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0155,primary-0155,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.992203589657,0.00779641034304,0.983414964989,0.016585035011,0.0201974458969,0.0203440999307,0.0257657023952,1.14855756981,0.101341678909,0.101341678909,0.101341678909,0,0.0127709494856,0.016585035011,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0156,primary-0156,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.976792647116,0.0232073528835,0.951182701726,0.0488172982744,0.0590999108866,0.0602919921854,0.0218467701988,1.11213204355,0.10045748457,0.10045748457,0.10045748457,4.33680868994e-21,0.0135157210552,0.0488172982744,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0157,primary-0157,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.969177170819,0.0308228291805,0.937656484691,0.062343515309,0.0780246961943,0.0791189494396,0.0254004705356,1.03608283146,0.0994247872592,0.0994247872592,0.0994247872592,1.73472347598e-20,0.0127782108666,0.062343515309,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0158,primary-0158,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.969177170819,0.0308228291805,0.934383747236,0.0656162527641,0.0790816813037,0.081298983742,0.0213490912405,1.14078807054,0.0983098647072,0.0983098647072,0.0983098647072,2.60208521397e-20,0.0106671646502,0.0656162527641,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0159,primary-0159,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.961621067901,0.0383789320993,0.920582174813,0.0794178251875,0.09733313181,0.0994027137008,0.0300507325883,1.09160197886,0.0984146455052,0.0984146455052,0.0984146455052,1.08420217249e-20,0.0100466918711,0.0794178251875,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0160,primary-0160,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.967804540697,0.0321954593032,0.0392011614864,0.0403732864268,0.0249613686953,1.08916796124,0.0996653941898,0.0996653941898,0.0996653941898,0,0.0132297849479,0.0321954593032,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0161,primary-0161,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.992203589657,0.00779641034304,0.983600168002,0.016399831998,0.0197391495444,0.0202835385166,0.0233233929086,1.12077003577,0.0975764025118,0.0975764025118,0.0975764025118,1.30104260698e-20,0.0141433649584,0.016399831998,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0162,primary-0162,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.992203589657,0.00779641034304,0.984093174564,0.0159068254361,0.0195088619859,0.020154363149,0.0216304001728,1.05157713162,0.0989627306718,0.0989627306718,0.0989627306718,-4.33680868994e-21,0.0119576085762,0.0159068254361,0
