run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,population,horizon,stress_budget,funding_budget,market_budget,market_event_loss_fraction,target_cumulative_funding,target_cumulative_market_loss,event_count,exit_rate,rmst_days,final_asset_price,asset_price_loss,mean_final_equity,mean_equity_loss,p90_equity_loss,worst_10pct_mean_equity_loss,mean_final_cash,mean_final_liabilities,mean_liability_reduction,mean_total_funding_requested,mean_total_funding_repaid,mean_total_unpaid,mean_forced_sale_proceeds,mean_market_value_loss,mean_fire_sale_value_loss
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0079,sensitivity-0079,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.950357193016,0.0496428069838,0.897009106896,0.102990893104,0.122732518802,0.128148628208,0.00728112984747,1.04637387991,0.14502598304,0.14502598304,0.14502598304,1.30104260698e-19,0.0475444383863,0.0958584701367,0.00713242296735
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0080,sensitivity-0080,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.962043156894,0.0379568431056,0.920151981612,0.0798480183882,0.094075509408,0.0963162648828,0.00789674511104,1.07855679619,0.148071581282,0.148071581282,0.148071581282,4.77048955894e-20,0.0433690756469,0.0733420306813,0.00650598770691
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0081,sensitivity-0081,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.98505304066,0.0149469593402,0.968746228384,0.031253771616,0.0385694202047,0.0392062708603,0.00654820999745,1.0580136359,0.150227783398,0.150227783398,0.150227783398,5.20417042793e-20,0.0440468403176,0.0246461041985,0.0066076674175
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0082,sensitivity-0082,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.961617488549,0.0383825114507,0.922008681891,0.0779913181092,0.0963824461986,0.0983733244013,0.00730547425629,1.0082505142,0.147795193976,0.147795193976,0.147795193976,5.63785129692e-20,0.0479725323079,0.0707946854992,0.00719663260994
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0083,sensitivity-0083,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.985050777431,0.0149492225692,0.968775606331,0.0312243936693,0.0382438238444,0.0389825406443,0.0076470696316,1.08229511228,0.150154060858,0.150154060858,0.150154060858,1.30104260698e-20,0.0449792713446,0.0244768380529,0.00674755561641
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0084,sensitivity-0084,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.96196202523,0.0380379747696,0.919692095115,0.080307904885,0.0986134209259,0.100108268423,0.00481578072064,1.08441769224,0.151688592141,0.151688592141,0.151688592141,4.77048955894e-20,0.0448091800019,0.0735858574454,0.00672204743957
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0085,sensitivity-0085,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.972903850949,0.0270961490506,0.943285604509,0.0567143954907,0.0691998149631,0.0710388275224,0.0057777096126,1.05656420875,0.151826503587,0.151826503587,0.151826503587,7.3725747729e-20,0.0515446006227,0.0489819011407,0.00773249434999
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0086,sensitivity-0086,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.973112012995,0.0268879870055,0.944050111843,0.0559498881567,0.0678848653087,0.0701554390158,0.00399554674643,1.06013657331,0.151057582763,0.151057582763,0.151057582763,8.67361737988e-21,0.0491847699242,0.0485713729159,0.00737851524082
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0087,sensitivity-0087,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.985416746146,0.0145832538544,0.969902384714,0.0300976152858,0.0364504878364,0.0375698859732,0.00546364857619,1.03432259465,0.149080922568,0.149080922568,0.149080922568,1.73472347598e-20,0.038538853807,0.0243162670238,0.00578134826203
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0088,sensitivity-0088,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.906111367439,0.0938886325615,0.808483865439,0.191516134561,0.232020800337,0.241105240556,0.00628564214651,1.00568301977,0.155145886776,0.155145886776,0.155145886776,2.21177243187e-19,0.0489719090155,0.184169466155,0.00734666840586
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0089,sensitivity-0089,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.974028106407,0.0259718935933,0.945838766208,0.0541612337921,0.066738592627,0.0678947796377,0.00893779523381,1.06032646421,0.14559441242,0.14559441242,0.14559441242,6.07153216592e-20,0.035692752804,0.0488068372253,0.00535439656685
