sensitivity,outcome,scenario,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
market_frequency,worst_10pct_mean_equity_loss,0.2,1,1,100,0.0957423263147,0.00354928776781,0.0887919301501,0.102939417737,0.0867549746657,0.104729677964
market_frequency,worst_10pct_mean_equity_loss,0.2,1,2,100,0.190421708967,0.00697132985593,0.17670148732,0.204563893925,0.172769211628,0.208074206306
market_frequency,worst_10pct_mean_equity_loss,0.2,2,0,100,0.0085719461009,7.96282535251e-05,0.00841422580767,0.00872879678055,0.00837031491108,0.00877357729072
market_frequency,worst_10pct_mean_equity_loss,0.2,2,1,100,0.103107044729,0.00353255682536,0.0962113390977,0.110328502673,0.094162058443,0.112052031016
market_frequency,worst_10pct_mean_equity_loss,0.2,2,2,100,0.197415276138,0.00694483995146,0.18375065933,0.211490031022,0.17982985538,0.215000696897
market_frequency,asset_price_loss,0.05,0,0,100,0,0,0,0,0,0
market_frequency,asset_price_loss,0.05,0,1,100,0.0398834579705,0.00290994454374,0.0341546774638,0.0455802588342,0.0326753788602,0.0470915370808
market_frequency,asset_price_loss,0.05,0,2,100,0.0795166374249,0.005662304859,0.068302285605,0.0906995162378,0.0654908232704,0.0935424515794
market_frequency,asset_price_loss,0.05,1,0,100,0.000323208220524,7.32111821831e-06,0.000308750767318,0.000337734288672,0.00030507344218,0.000341342998868
market_frequency,asset_price_loss,0.05,1,1,100,0.0402048782532,0.00290901684446,0.0344854065643,0.0458905793681,0.0329990971007,0.0474106594057
market_frequency,asset_price_loss,0.05,1,2,100,0.0798362217286,0.00566123513344,0.0686253210906,0.0909996396957,0.0658130573381,0.093859386119
market_frequency,asset_price_loss,0.05,2,0,100,0.0033073972911,3.05933586201e-05,0.00324939680076,0.00336926128293,0.00323161600185,0.00338317858036
market_frequency,asset_price_loss,0.05,2,1,100,0.043160606821,0.00290562315562,0.0374626105622,0.0488520352719,0.0359632320066,0.0503579816355
market_frequency,asset_price_loss,0.05,2,2,100,0.0827629980865,0.0056556755808,0.0715756263049,0.0938865954002,0.0687536049878,0.0967723911852
market_frequency,asset_price_loss,0.1,0,0,100,0,0,0,0,0,0
market_frequency,asset_price_loss,0.1,0,1,100,0.0386334816456,0.00204634628308,0.0345793986353,0.0424693563637,0.0335645788972,0.043702384394
market_frequency,asset_price_loss,0.1,0,2,100,0.0770572921655,0.0039940435088,0.0691699871077,0.0845335120684,0.0671638453494,0.0869507389817
market_frequency,asset_price_loss,0.1,1,0,100,0.000323208220524,7.32111821831e-06,0.000308750767318,0.000337734288672,0.00030507344218,0.000341342998868
market_frequency,asset_price_loss,0.1,1,1,100,0.0389550791977,0.00204516659563,0.0349026308758,0.0427876821073,0.0338890985944,0.0440210598009
market_frequency,asset_price_loss,0.1,1,2,100,0.0773772348572,0.00399279025815,0.0694873146895,0.084848586885,0.067486892406,0.0872675773085
market_frequency,asset_price_loss,0.1,2,0,100,0.0033073972911,3.05933586201e-05,0.00324939680076,0.00336926128293,0.00323161600185,0.00338317858036
market_frequency,asset_price_loss,0.1,2,1,100,0.041914787606,0.00204069164754,0.0378648250614,0.0457570943099,0.0368598916745,0.0469696835376
market_frequency,asset_price_loss,0.1,2,2,100,0.0803119867545,0.00398700922322,0.0724045985188,0.087772088281,0.0704359642178,0.0901880092912
market_frequency,asset_price_loss,0.2,0,0,100,0,0,0,0,0,0
market_frequency,asset_price_loss,0.2,0,1,100,0.0363830829999,0.00134008712839,0.033825635308,0.0389965115612,0.033063619728,0.0397025462718
market_frequency,asset_price_loss,0.2,0,2,100,0.0726814386155,0.00262986741507,0.0676572522824,0.0778141022208,0.0661671246509,0.07919575258
market_frequency,asset_price_loss,0.2,1,0,100,0.000323208220524,7.32111821831e-06,0.000308750767318,0.000337734288672,0.00030507344218,0.000341342998868
market_frequency,asset_price_loss,0.2,1,1,100,0.0367045800772,0.00133841086709,0.0341498558542,0.0393253705908,0.0333892689889,0.0400198911654
market_frequency,asset_price_loss,0.2,1,2,100,0.0730011775357,0.00262814773709,0.06797992625,0.0781410691058,0.0664911233001,0.0795112317714
market_frequency,asset_price_loss,0.2,2,0,100,0.0033073972911,3.05933586201e-05,0.00324939680076,0.00336926128293,0.00323161600185,0.00338317858036
market_frequency,asset_price_loss,0.2,2,1,100,0.0396638722224,0.00133382283054,0.0371068718676,0.0422787768457,0.0363599259316,0.0429678185131
market_frequency,asset_price_loss,0.2,2,2,100,0.0759350360557,0.00262282897307,0.0709333400427,0.0810773883467,0.0694381566663,0.0824319154452
market_frequency,market_value_loss,0.05,0,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.05,0,1,100,0.0834366043248,0.00605952684149,0.0719528514691,0.095532467974,0.069644394103,0.0972288145466
market_frequency,market_value_loss,0.05,0,2,100,0.166351706841,0.0117904461365,0.143744635277,0.189825141742,0.139515236606,0.193188177077
market_frequency,market_value_loss,0.05,1,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.05,1,1,100,0.0834077707491,0.00605766105227,0.0719331252181,0.09549951245,0.0696198072875,0.0971957342107
market_frequency,market_value_loss,0.05,1,2,100,0.166293248492,0.0117867189512,0.143685468142,0.189758216356,0.139465261777,0.193121235206
market_frequency,market_value_loss,0.05,2,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.05,2,1,100,0.0829387470946,0.00602501209206,0.0715743852985,0.0949606794891,0.0692250965842,0.096652397605
market_frequency,market_value_loss,0.05,2,2,100,0.165345691334,0.0117217208374,0.142835720572,0.188677321297,0.138665648126,0.192025734541
market_frequency,market_value_loss,0.1,0,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.1,0,1,100,0.0808668817344,0.00438313260429,0.0724453923609,0.0892698839696,0.0708903459603,0.0908434175085
market_frequency,market_value_loss,0.1,0,2,100,0.161293412172,0.00855629054482,0.144862884238,0.177675782381,0.141818268155,0.180768556189
market_frequency,market_value_loss,0.1,1,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.1,1,1,100,0.0808409115365,0.00438194534079,0.0724255690465,0.0892416399567,0.0708670781166,0.0908147449564
market_frequency,market_value_loss,0.1,1,2,100,0.161240748512,0.00855389053396,0.144815248196,0.177623423678,0.141771067207,0.180710429816
market_frequency,market_value_loss,0.1,2,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.1,2,1,100,0.0804356291263,0.00436156917224,0.0720848856076,0.0888202568597,0.0705081743111,0.0903630839415
market_frequency,market_value_loss,0.1,2,2,100,0.160421313042,0.00851289260787,0.144071734228,0.176719066185,0.141044947937,0.179797678147
market_frequency,market_value_loss,0.2,0,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.2,0,1,100,0.0761358044468,0.00289130042048,0.0704831327064,0.0819341313374,0.0695548577398,0.0827167511538
market_frequency,market_value_loss,0.2,0,2,100,0.15209253328,0.00567419509327,0.140983869499,0.163471285169,0.139177384356,0.165007682204
market_frequency,market_value_loss,0.2,1,0,100,0,0,0,0,0,0
market_frequency,market_value_loss,0.2,1,1,100,0.0761082635993,0.00289074230802,0.070453196872,0.0819051747827,0.0695285872233,0.0826879399754
market_frequency,market_value_loss,0.2,1,2,100,0.152036687731,0.00567306478154,0.140931344569,0.163412456119,0.139124111532,0.164949263929
market_frequency,market_value_loss,0.2,2,0,100,0,0,0,0,0,0
