run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,population,horizon,stress_budget,funding_budget,market_budget,market_event_loss_fraction,target_cumulative_funding,target_cumulative_market_loss,event_count,exit_rate,rmst_days,final_asset_price,asset_price_loss,mean_final_equity,mean_equity_loss,p90_equity_loss,worst_10pct_mean_equity_loss,mean_final_cash,mean_final_liabilities,mean_liability_reduction,mean_total_funding_requested,mean_total_funding_repaid,mean_total_unpaid,mean_forced_sale_proceeds,mean_market_value_loss,mean_fire_sale_value_loss
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0015,finite-0015,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,6.66133814775e-18,0,6.66133814775e-17,0.114537088669,1.16901363964,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0016,finite-0016,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-8.881784197e-18,0,0,0.105855773647,1.17152918101,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0017,finite-0017,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-4.4408920985e-18,0,4.4408920985e-17,0.111700154374,1.20087910178,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0018,finite-0018,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,4.4408920985e-18,0,4.4408920985e-17,0.107211882607,1.17824956255,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0019,finite-0019,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,2.22044604925e-18,0,2.22044604925e-17,0.103890292483,1.20154392389,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0020,finite-0020,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,0,0,0,0.108767534346,1.16379071581,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0021,finite-0021,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-4.4408920985e-18,0,6.66133814775e-17,0.111257073222,1.20731799952,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0022,finite-0022,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,6.66133814775e-18,0,6.66133814775e-17,0.112021685174,1.22016007309,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0023,finite-0023,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-4.4408920985e-18,0,0,0.112401362618,1.19518968794,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0024,finite-0024,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-4.4408920985e-18,0,0,0.110421575077,1.18480562399,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0025,finite-0025,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,0,0,4.4408920985e-17,0.108081195,1.17824778148,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0026,finite-0026,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-6.66133814775e-18,0,0,0.109817812078,1.13728446755,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0027,finite-0027,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,0,0,0,0.113694088938,1.19612446386,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0028,finite-0028,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-1.11022302463e-17,0,0,0.108630115442,1.20531227177,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0029,finite-0029,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,2.22044604925e-18,0,2.22044604925e-17,0.108605840114,1.23559452225,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0030,finite-0030,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-8.881784197e-18,0,0,0.114344854497,1.24830555216,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0031,finite-0031,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-4.4408920985e-18,0,0,0.109985868887,1.17615216412,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0032,finite-0032,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,0,0,2.22044604925e-17,0.108554985601,1.13594564323,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0033,finite-0033,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,-4.4408920985e-18,0,0,0.112478530823,1.21836381251,0,0,0,0,0,0,0
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__finite-0034,finite-0034,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0,0,0,0,0,30,1,0,1,4.4408920985e-18,0,4.4408920985e-17,0.105046854433,1.21224412376,0,0,0,0,0,0,0
