sensitivity,outcome,family,estimand_id,scenario,reference_scenario,transition,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
high_impact,asset_price_loss,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,0.0389924039253,0.0019276373207,0.0352799366144,0.0428846525338,0.0343868853211,0.0435979225294
high_impact,asset_price_loss,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,0.000680018239744,1.42988940855e-05,0.000653148749363,0.000707492559751,0.000645855266231,0.000714181213257
high_impact,asset_price_loss,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,0.0391927825309,0.00202240048736,0.0353475272613,0.0432640695862,0.0343608553994,0.0440247096624
high_impact,asset_price_loss,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,0.00595069454231,4.22029256228e-05,0.00586906977033,0.00603754552086,0.00584986314782,0.00605152593679
high_impact,asset_price_loss,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,0.038982663115,0.00192718078617,0.0352709182094,0.0428733408896,0.0343782352649,0.0435870909651
high_impact,market_value_loss,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,-2.32711404999e-05,1.84200082853e-06,-2.72034372176e-05,-1.98264363954e-05,-2.68749269329e-05,-1.96673540669e-05
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0,0,0,0,0,0
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,-3.717411273e-06,3.89038415572e-07,-4.50539099593e-06,-2.9916183584e-06,-4.53161147306e-06,-2.90321107294e-06
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,-7.541181933e-06,7.87207567209e-07,-9.13124656397e-06,-6.07329962255e-06,-9.18869162113e-06,-5.89367224486e-06
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0,0,0,0,0,0
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,-5.7860959656e-05,4.60282167126e-06,-6.7269072632e-05,-4.90865658182e-05,-6.74939886207e-05,-4.82279306913e-05
high_impact,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,-0.000117049571137,9.26918114198e-06,-0.000136041717691,-9.93684371468e-05,-0.000136448604338,-9.76505379358e-05
high_impact,market_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,-0.0818168832306,0.0042223680982,-0.0902279654757,-0.0737055637131,-0.0900902830955,-0.0735434833656
high_impact,market_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,-0.0817634954565,0.00403813335964,-0.089703742876,-0.0740329400515,-0.0896759017686,-0.0738510891444
high_impact,market_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,-0.0818001099714,0.00422154341058,-0.0902091880254,-0.0736911468965,-0.0900718939255,-0.0735283260173
high_impact,market_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,-0.081797041975,0.0040397928555,-0.0897408413957,-0.0740614216384,-0.0897126999393,-0.0738813840106
high_impact,market_value_loss,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,-2.8770982645e-05,3.01263031092e-06,-3.49280946256e-05,-2.31651058668e-05,-3.56716375087e-05,-2.18703277813e-05
high_impact,market_value_loss,sensitivity_channel_local,market_0_to_1,0.15,,0_to_1,,,100,0.081788112248,0.00427625081706,0.0732125147463,0.0901781386057,0.0719930401835,0.0915831843124
high_impact,market_value_loss,sensitivity_channel_local,funding_1_to_2,0.15,,1_to_2,,,100,-0.000418123853346,3.31135758686e-05,-0.000485139761691,-0.000356608655736,-0.000493972973479,-0.000342274733212
high_impact,market_value_loss,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,0.0813453716031,0.00407077078332,0.0732422198191,0.0892619363835,0.0720209669117,0.0906697762946
high_impact,market_value_loss,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,-3.2523847047e-05,3.40559782995e-06,-3.94840921593e-05,-2.61867377082e-05,-4.03246233798e-05,-2.47230707142e-05
high_impact,market_value_loss,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,0.0817675861243,0.00427521799823,0.0731951134588,0.0901537867882,0.0719748798086,0.0915602924401
high_impact,market_value_loss,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,-0.000472674499208,3.74338881978e-05,-0.000548433560352,-0.000403133263434,-0.000558419617592,-0.000386929380824
high_impact,market_value_loss,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,0.0813243674758,0.00406973419456,0.0732237293361,0.0892384403891,0.0720023371683,0.0906463977832
high_impact,fire_sale_value_loss,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,0.00285655302434,2.3556907351e-05,0.00281063916068,0.00290136087595,0.00281121221421,0.00290189383446
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0.000712610692404,1.41835887795e-05,0.000684658411334,0.000741215568248,0.000681409379966,0.000743812004841
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,0.000712611997537,1.41836287806e-05,0.000684659792252,0.000741216886078,0.000681410597104,0.00074381339797
