calibration_ratio,replication_id,outcome,liquidity_effect,market_effect,channel_difference
0.5,primary-0198,rmst_days,2.74,1.95,0.79
0.5,primary-0199,exit_rate,0.253333333333,0.396666666667,-0.143333333333
0.5,primary-0199,rmst_days,3.48166666667,6.68833333333,-3.20666666667
0.5,primary-0200,exit_rate,0.283333333333,0.38,-0.0966666666667
0.5,primary-0200,rmst_days,3.31333333333,5.00166666667,-1.68833333333
1,primary-0001,exit_rate,0.375,0.261666666667,0.113333333333
1,primary-0001,rmst_days,4.92333333333,3.69833333333,1.225
1,primary-0002,exit_rate,0.475,0.0766666666667,0.398333333333
1,primary-0002,rmst_days,4.42333333333,0.186666666667,4.23666666667
1,primary-0003,exit_rate,0.465,0.075,0.39
1,primary-0003,rmst_days,5.05666666667,1.22166666667,3.835
1,primary-0004,exit_rate,0.401666666667,0.241666666667,0.16
1,primary-0004,rmst_days,5.6,1.855,3.745
1,primary-0005,exit_rate,0.475,0.055,0.42
1,primary-0005,rmst_days,5.05833333333,1.025,4.03333333333
1,primary-0006,exit_rate,0.39,0.245,0.145
1,primary-0006,rmst_days,5.70166666667,3.72166666667,1.98
1,primary-0007,exit_rate,0.466666666667,0.16,0.306666666667
1,primary-0007,rmst_days,5.59833333333,1.86,3.73833333333
1,primary-0008,exit_rate,0.488333333333,0.06,0.428333333333
1,primary-0008,rmst_days,4.94333333333,0.458333333333,4.485
1,primary-0009,exit_rate,0.486666666667,0.136666666667,0.35
1,primary-0009,rmst_days,5.05833333333,0.136666666667,4.92166666667
1,primary-0010,exit_rate,0.486666666667,0.131666666667,0.355
1,primary-0010,rmst_days,5.955,1.955,4
1,primary-0011,exit_rate,0.481666666667,0.146666666667,0.335
1,primary-0011,rmst_days,6.32333333333,2.855,3.46833333333
1,primary-0012,exit_rate,0.43,0.215,0.215
1,primary-0012,rmst_days,6.53666666667,4.39,2.14666666667
1,primary-0013,exit_rate,0.426666666667,0.215,0.211666666667
1,primary-0013,rmst_days,5.38,3.19166666667,2.18833333333
1,primary-0014,exit_rate,0.475,0,0.475
1,primary-0014,rmst_days,4.98,-0,4.98
1,primary-0015,exit_rate,0.33,0.296666666667,0.0333333333333
1,primary-0015,rmst_days,5.545,6.70833333333,-1.16333333333
1,primary-0016,exit_rate,0.486666666667,0.133333333333,0.353333333333
1,primary-0016,rmst_days,5.36333333333,1.35666666667,4.00666666667
1,primary-0017,exit_rate,0.406666666667,0.233333333333,0.173333333333
1,primary-0017,rmst_days,5.91666666667,4.48833333333,1.42833333333
1,primary-0018,exit_rate,0.466666666667,0.171666666667,0.295
1,primary-0018,rmst_days,5.015,1.65166666667,3.36333333333
1,primary-0019,exit_rate,0.478333333333,0.0533333333333,0.425
1,primary-0019,rmst_days,4.61833333333,0.22,4.39833333333
1,primary-0020,exit_rate,0.406666666667,0.228333333333,0.178333333333
1,primary-0020,rmst_days,5.40666666667,2.80333333333,2.60333333333
1,primary-0021,exit_rate,0.485,0.005,0.48
1,primary-0021,rmst_days,4.655,0.0883333333333,4.56666666667
1,primary-0022,exit_rate,0.49,0.146666666667,0.343333333333
1,primary-0022,rmst_days,4.925,0.928333333333,3.99666666667
1,primary-0023,exit_rate,0.48,0.005,0.475
1,primary-0023,rmst_days,4.49333333333,0.103333333333,4.39
1,primary-0024,exit_rate,0.38,0.251666666667,0.128333333333
1,primary-0024,rmst_days,5.82166666667,4.72666666667,1.095
1,primary-0025,exit_rate,0.49,0.138333333333,0.351666666667
1,primary-0025,rmst_days,4.98,0.788333333333,4.19166666667
1,primary-0026,exit_rate,0.496666666667,0.0633333333333,0.433333333333
1,primary-0026,rmst_days,5.51166666667,0.946666666667,4.565
1,primary-0027,exit_rate,0.493333333333,0.0483333333333,0.445
1,primary-0027,rmst_days,4.78666666667,0.355,4.43166666667
1,primary-0028,exit_rate,0.458333333333,0.186666666667,0.271666666667
1,primary-0028,rmst_days,5.85333333333,2.70833333333,3.145
1,primary-0029,exit_rate,0.355,0.29,0.065
1,primary-0029,rmst_days,4.9,2.33166666667,2.56833333333
1,primary-0030,exit_rate,0.481666666667,0.085,0.396666666667
1,primary-0030,rmst_days,4.55833333333,0.39,4.16833333333
1,primary-0031,exit_rate,0.476666666667,0.165,0.311666666667
1,primary-0031,rmst_days,5.66666666667,1.45833333333,4.20833333333
1,primary-0032,exit_rate,0.493333333333,0.0666666666667,0.426666666667
1,primary-0032,rmst_days,4.86833333333,0.438333333333,4.43
1,primary-0033,exit_rate,0.483333333333,0.06,0.423333333333
1,primary-0033,rmst_days,4.98833333333,0.805,4.18333333333
1,primary-0034,exit_rate,0.486666666667,0.126666666667,0.36
1,primary-0034,rmst_days,5.82833333333,1.45,4.37833333333
1,primary-0035,exit_rate,0.45,0.186666666667,0.263333333333
1,primary-0035,rmst_days,4.70666666667,0.351666666667,4.355
1,primary-0036,exit_rate,0.496666666667,0.065,0.431666666667
1,primary-0036,rmst_days,5.245,0.546666666667,4.69833333333
1,primary-0037,exit_rate,0.458333333333,0.17,0.288333333333
1,primary-0037,rmst_days,5.64833333333,2.11666666667,3.53166666667
1,primary-0038,exit_rate,0.491666666667,0.0666666666667,0.425
1,primary-0038,rmst_days,4.65833333333,0.335,4.32333333333
1,primary-0039,exit_rate,0.476666666667,0.01,0.466666666667
1,primary-0039,rmst_days,4.52,0.121666666667,4.39833333333
1,primary-0040,exit_rate,0.493333333333,0.135,0.358333333333
1,primary-0040,rmst_days,6.21166666667,2.84333333333,3.36833333333
1,primary-0041,exit_rate,0.488333333333,0.133333333333,0.355
1,primary-0041,rmst_days,5.29833333333,1.77,3.52833333333
1,primary-0042,exit_rate,0.486666666667,0.143333333333,0.343333333333
1,primary-0042,rmst_days,5.30333333333,1.58166666667,3.72166666667
1,primary-0043,exit_rate,0.42,0.215,0.205
1,primary-0043,rmst_days,5.875,3.525,2.35
1,primary-0044,exit_rate,0.485,0.00333333333333,0.481666666667
1,primary-0044,rmst_days,5.00833333333,0.0866666666667,4.92166666667
1,primary-0045,exit_rate,0.453333333333,0.186666666667,0.266666666667
1,primary-0045,rmst_days,5.845,2.27166666667,3.57333333333
1,primary-0046,exit_rate,0.458333333333,0.181666666667,0.276666666667
1,primary-0046,rmst_days,5.56,1.81333333333,3.74666666667
1,primary-0047,exit_rate,0.401666666667,0.233333333333,0.168333333333
1,primary-0047,rmst_days,6.54666666667,4.54166666667,2.005
1,primary-0048,exit_rate,0.488333333333,0.0616666666667,0.426666666667
1,primary-0048,rmst_days,5.335,0.11,5.225
1,primary-0049,exit_rate,0.48,0.075,0.405
1,primary-0049,rmst_days,4.405,0.168333333333,4.23666666667
1,primary-0050,exit_rate,0.463333333333,0.0166666666667,0.446666666667
1,primary-0050,rmst_days,4.75833333333,0.131666666667,4.62666666667
1,primary-0051,exit_rate,0.49,0.0633333333333,0.426666666667
1,primary-0051,rmst_days,4.72166666667,0.0933333333333,4.62833333333
1,primary-0052,exit_rate,0.486666666667,0.0566666666667,0.43
1,primary-0052,rmst_days,5.10166666667,0.556666666667,4.545
1,primary-0053,exit_rate,0.488333333333,0.05,0.438333333333
1,primary-0053,rmst_days,5.14333333333,0.333333333333,4.81
1,primary-0054,exit_rate,0.49,0.0583333333333,0.431666666667
1,primary-0054,rmst_days,4.895,0.311666666667,4.58333333333
1,primary-0055,exit_rate,0.463333333333,0.163333333333,0.3
1,primary-0055,rmst_days,6.52833333333,2.92833333333,3.6
1,primary-0056,exit_rate,0.486666666667,0.0633333333333,0.423333333333
1,primary-0056,rmst_days,4.73166666667,0.263333333333,4.46833333333
1,primary-0057,exit_rate,0.491666666667,0.131666666667,0.36
1,primary-0057,rmst_days,5.48166666667,1.8,3.68166666667
1,primary-0058,exit_rate,0.455,0,0.455
1,primary-0058,rmst_days,4.405,-0,4.405
1,primary-0059,exit_rate,0.485,0.005,0.48
1,primary-0059,rmst_days,4.47666666667,0.106666666667,4.37
1,primary-0060,exit_rate,0.486666666667,0.14,0.346666666667
1,primary-0060,rmst_days,5.98666666667,2.51666666667,3.47
1,primary-0061,exit_rate,0.461666666667,0.175,0.286666666667
1,primary-0061,rmst_days,6,3.005,2.995
1,primary-0062,exit_rate,0.498333333333,0.111666666667,0.386666666667
1,primary-0062,rmst_days,5.42333333333,1.02333333333,4.4
1,primary-0063,exit_rate,0.46,0.18,0.28
1,primary-0063,rmst_days,5.56833333333,2.03,3.53833333333
1,primary-0064,exit_rate,0.486666666667,0.133333333333,0.353333333333
1,primary-0064,rmst_days,6.14166666667,2.52166666667,3.62
1,primary-0065,exit_rate,0.475,0.156666666667,0.318333333333
1,primary-0065,rmst_days,5.48833333333,2.03333333333,3.455
1,primary-0066,exit_rate,0.491666666667,0.138333333333,0.353333333333
1,primary-0066,rmst_days,5.04666666667,0.916666666667,4.13
1,primary-0067,exit_rate,0.458333333333,0.181666666667,0.276666666667
1,primary-0067,rmst_days,4.76166666667,1.14,3.62166666667
1,primary-0068,exit_rate,0.478333333333,0.065,0.413333333333
1,primary-0068,rmst_days,5.17,1.12166666667,4.04833333333
1,primary-0069,exit_rate,0.363333333333,0.28,0.0833333333333
1,primary-0069,rmst_days,5.97333333333,5.74333333333,0.23
1,primary-0070,exit_rate,0.391666666667,0.248333333333,0.143333333333
1,primary-0070,rmst_days,5.765,4.10833333333,1.65666666667
1,primary-0071,exit_rate,0.49,0.143333333333,0.346666666667
1,primary-0071,rmst_days,5.40166666667,1.33166666667,4.07
1,primary-0072,exit_rate,0.47,0.158333333333,0.311666666667
1,primary-0072,rmst_days,5.60333333333,1.37666666667,4.22666666667
1,primary-0073,exit_rate,0.483333333333,0.0666666666667,0.416666666667
1,primary-0073,rmst_days,4.30833333333,0.366666666667,3.94166666667
1,primary-0074,exit_rate,0.426666666667,0.216666666667,0.21
1,primary-0074,rmst_days,5.78666666667,4.48,1.30666666667
1,primary-0075,exit_rate,0.476666666667,0.00666666666667,0.47
1,primary-0075,rmst_days,4.67166666667,0.075,4.59666666667
1,primary-0076,exit_rate,0.465,0.183333333333,0.281666666667
1,primary-0076,rmst_days,6.35,3.875,2.475
1,primary-0077,exit_rate,0.485,0.0683333333333,0.416666666667
1,primary-0077,rmst_days,5.73,0.973333333333,4.75666666667
1,primary-0078,exit_rate,0.486666666667,0.00666666666667,0.48
1,primary-0078,rmst_days,4.98,-0,4.98
1,primary-0079,exit_rate,0.49,0.07,0.42
1,primary-0079,rmst_days,5.00333333333,0.37,4.63333333333
1,primary-0080,exit_rate,0.476666666667,0.00666666666667,0.47
1,primary-0080,rmst_days,4.64666666667,0.0116666666667,4.635
1,primary-0081,exit_rate,0.488333333333,0.0583333333333,0.43
1,primary-0081,rmst_days,5.03,0.526666666667,4.50333333333
1,primary-0082,exit_rate,0.385,0.263333333333,0.121666666667
1,primary-0082,rmst_days,5.15,3.35666666667,1.79333333333
1,primary-0083,exit_rate,0.48,0.0683333333333,0.411666666667
1,primary-0083,rmst_days,5.29833333333,0.41,4.88833333333
1,primary-0084,exit_rate,0.408333333333,0.235,0.173333333333
1,primary-0084,rmst_days,5.445,3.00666666667,2.43833333333
1,primary-0085,exit_rate,0.483333333333,0.0566666666667,0.426666666667
1,primary-0085,rmst_days,5.15833333333,0.853333333333,4.305
1,primary-0086,exit_rate,0.466666666667,0.18,0.286666666667
1,primary-0086,rmst_days,5.82666666667,1.99666666667,3.83
1,primary-0087,exit_rate,0.426666666667,0.215,0.211666666667
1,primary-0087,rmst_days,5.36833333333,2.78166666667,2.58666666667
1,primary-0088,exit_rate,0.491666666667,0.125,0.366666666667
1,primary-0088,rmst_days,5.05333333333,1.31,3.74333333333
1,primary-0089,exit_rate,0.486666666667,0.145,0.341666666667
1,primary-0089,rmst_days,5.55666666667,1.69666666667,3.86
1,primary-0090,exit_rate,0.456666666667,0.183333333333,0.273333333333
1,primary-0090,rmst_days,5.26166666667,1.91,3.35166666667
1,primary-0091,exit_rate,0.423333333333,0.211666666667,0.211666666667
1,primary-0091,rmst_days,5.83,4.195,1.635
1,primary-0092,exit_rate,0.41,0.228333333333,0.181666666667
1,primary-0092,rmst_days,6.09666666667,4.01833333333,2.07833333333
1,primary-0093,exit_rate,0.46,0.01,0.45
1,primary-0093,rmst_days,4.47,0.128333333333,4.34166666667
1,primary-0094,exit_rate,0.465,0.0133333333333,0.451666666667
1,primary-0094,rmst_days,4.735,0.025,4.71
1,primary-0095,exit_rate,0.465,0.173333333333,0.291666666667
1,primary-0095,rmst_days,4.87166666667,0.786666666667,4.085
1,primary-0096,exit_rate,0.493333333333,0.125,0.368333333333
1,primary-0096,rmst_days,5.84166666667,1.015,4.82666666667
1,primary-0097,exit_rate,0.488333333333,0.135,0.353333333333
1,primary-0097,rmst_days,4.68666666667,0.368333333333,4.31833333333
1,primary-0098,exit_rate,0.486666666667,0.005,0.481666666667
1,primary-0098,rmst_days,4.56666666667,0.0133333333333,4.55333333333
1,primary-0099,exit_rate,0.47,0,0.47
1,primary-0099,rmst_days,4.845,-0,4.845
1,primary-0100,exit_rate,0.49,0.0783333333333,0.411666666667
1,primary-0100,rmst_days,4.32166666667,0.333333333333,3.98833333333
1,primary-0101,exit_rate,0.485,0,0.485
1,primary-0101,rmst_days,5.115,-0,5.115
1,primary-0102,exit_rate,0.486666666667,0.138333333333,0.348333333333
1,primary-0102,rmst_days,6.24666666667,2.87,3.37666666667
1,primary-0103,exit_rate,0.491666666667,0.143333333333,0.348333333333
1,primary-0103,rmst_days,5.49,1.59833333333,3.89166666667
1,primary-0104,exit_rate,0.465,0,0.465
1,primary-0104,rmst_days,4.9,-0,4.9
1,primary-0105,exit_rate,0.48,0.0683333333333,0.411666666667
1,primary-0105,rmst_days,4.75833333333,0.356666666667,4.40166666667
1,primary-0106,exit_rate,0.485,0.06,0.425
1,primary-0106,rmst_days,5.05666666667,0.175,4.88166666667
1,primary-0107,exit_rate,0.46,0,0.46
1,primary-0107,rmst_days,4.965,-0,4.965
1,primary-0108,exit_rate,0.488333333333,0.136666666667,0.351666666667
1,primary-0108,rmst_days,4.95166666667,0.835,4.11666666667
1,primary-0109,exit_rate,0.481666666667,0.06,0.421666666667
1,primary-0109,rmst_days,5.55166666667,1.06166666667,4.49
1,primary-0110,exit_rate,0.476666666667,0.158333333333,0.318333333333
1,primary-0110,rmst_days,7.03166666667,4.415,2.61666666667
1,primary-0111,exit_rate,0.385,0.251666666667,0.133333333333
1,primary-0111,rmst_days,6.38166666667,5.29833333333,1.08333333333
1,primary-0112,exit_rate,0.415,0.235,0.18
1,primary-0112,rmst_days,5.71666666667,3.595,2.12166666667
1,primary-0113,exit_rate,0.481666666667,0.0683333333333,0.413333333333
1,primary-0113,rmst_days,4.365,0.338333333333,4.02666666667
1,primary-0114,exit_rate,0.453333333333,0.193333333333,0.26
1,primary-0114,rmst_days,4.90166666667,1.725,3.17666666667
1,primary-0115,exit_rate,0.491666666667,0.0716666666667,0.42
1,primary-0115,rmst_days,5.10833333333,0.236666666667,4.87166666667
1,primary-0116,exit_rate,0.491666666667,0.14,0.351666666667
1,primary-0116,rmst_days,4.92333333333,0.518333333333,4.405
1,primary-0117,exit_rate,0.485,0.145,0.34
1,primary-0117,rmst_days,5.75,2.535,3.215
1,primary-0118,exit_rate,0.475,0.161666666667,0.313333333333
1,primary-0118,rmst_days,5.34666666667,1.64666666667,3.7
1,primary-0119,exit_rate,0.481666666667,0.0633333333333,0.418333333333
1,primary-0119,rmst_days,4.76,0.601666666667,4.15833333333
1,primary-0120,exit_rate,0.411666666667,0.221666666667,0.19
1,primary-0120,rmst_days,5.385,2.93666666667,2.44833333333
1,primary-0121,exit_rate,0.485,0.0616666666667,0.423333333333
1,primary-0121,rmst_days,5.56,1,4.56
1,primary-0122,exit_rate,0.415,0.221666666667,0.193333333333
1,primary-0122,rmst_days,6.385,6.83333333333,-0.448333333333
1,primary-0123,exit_rate,0.485,0.005,0.48
1,primary-0123,rmst_days,4.855,0.09,4.765
1,primary-0124,exit_rate,0.486666666667,0.116666666667,0.37
1,primary-0124,rmst_days,4.96,0.556666666667,4.40333333333
1,primary-0125,exit_rate,0.493333333333,0.131666666667,0.361666666667
1,primary-0125,rmst_days,5.835,2.04333333333,3.79166666667
1,primary-0126,exit_rate,0.49,0.113333333333,0.376666666667
1,primary-0126,rmst_days,6.01,1.54833333333,4.46166666667
1,primary-0127,exit_rate,0.488333333333,0.125,0.363333333333
1,primary-0127,rmst_days,4.70333333333,0.293333333333,4.41
1,primary-0128,exit_rate,0.473333333333,0.00833333333333,0.465
1,primary-0128,rmst_days,4.82333333333,0.0933333333333,4.73
1,primary-0129,exit_rate,0.491666666667,0.14,0.351666666667
1,primary-0129,rmst_days,5.20666666667,1.32333333333,3.88333333333
1,primary-0130,exit_rate,0.473333333333,0.00833333333333,0.465
1,primary-0130,rmst_days,4.54333333333,0.0566666666667,4.48666666667
1,primary-0131,exit_rate,0.488333333333,0.13,0.358333333333
1,primary-0131,rmst_days,5.66,2.18666666667,3.47333333333
1,primary-0132,exit_rate,0.485,0.00833333333333,0.476666666667
1,primary-0132,rmst_days,4.68166666667,0.075,4.60666666667
1,primary-0133,exit_rate,0.485,0.0666666666667,0.418333333333
1,primary-0133,rmst_days,4.77,0.321666666667,4.44833333333
1,primary-0134,exit_rate,0.466666666667,0.171666666667,0.295
1,primary-0134,rmst_days,5.775,2.14833333333,3.62666666667
1,primary-0135,exit_rate,0.495,0.136666666667,0.358333333333
1,primary-0135,rmst_days,6.03166666667,2.54166666667,3.49
1,primary-0136,exit_rate,0.478333333333,0.0116666666667,0.466666666667
1,primary-0136,rmst_days,4.595,0.0716666666667,4.52333333333
1,primary-0137,exit_rate,0.42,0.221666666667,0.198333333333
1,primary-0137,rmst_days,5.99833333333,4.94166666667,1.05666666667
1,primary-0138,exit_rate,0.466666666667,0.166666666667,0.3
1,primary-0138,rmst_days,5.93,2.94166666667,2.98833333333
1,primary-0139,exit_rate,0.441666666667,0.195,0.246666666667
1,primary-0139,rmst_days,5.53,2.60666666667,2.92333333333
1,primary-0140,exit_rate,0.486666666667,0.0583333333333,0.428333333333
1,primary-0140,rmst_days,5.00666666667,0.2,4.80666666667
1,primary-0141,exit_rate,0.481666666667,0.0583333333333,0.423333333333
1,primary-0141,rmst_days,5.01,0.24,4.77
1,primary-0142,exit_rate,0.475,0.005,0.47
1,primary-0142,rmst_days,4.815,0.095,4.72
1,primary-0143,exit_rate,0.491666666667,0.133333333333,0.358333333333
1,primary-0143,rmst_days,5.86166666667,2.68333333333,3.17833333333
1,primary-0144,exit_rate,0.463333333333,0.173333333333,0.29
1,primary-0144,rmst_days,5.61166666667,2.09166666667,3.52
1,primary-0145,exit_rate,0.461666666667,0.17,0.291666666667
1,primary-0145,rmst_days,5.70166666667,2.69,3.01166666667
1,primary-0146,exit_rate,0.478333333333,0.00833333333333,0.47
1,primary-0146,rmst_days,5.215,0.0716666666667,5.14333333333
1,primary-0147,exit_rate,0.455,0.186666666667,0.268333333333
1,primary-0147,rmst_days,5.34166666667,1.995,3.34666666667
1,primary-0148,exit_rate,0.38,0.261666666667,0.118333333333
1,primary-0148,rmst_days,5.71333333333,6.81666666667,-1.10333333333
1,primary-0149,exit_rate,0.475,0.00833333333333,0.466666666667
1,primary-0149,rmst_days,4.93,0.0366666666667,4.89333333333
1,primary-0150,exit_rate,0.488333333333,0.0616666666667,0.426666666667
1,primary-0150,rmst_days,5.51166666667,0.931666666667,4.58
1,primary-0151,exit_rate,0.493333333333,0.111666666667,0.381666666667
1,primary-0151,rmst_days,5.38833333333,0.758333333333,4.63
1,primary-0152,exit_rate,0.478333333333,0.0666666666667,0.411666666667
1,primary-0152,rmst_days,4.80166666667,0.308333333333,4.49333333333
1,primary-0153,exit_rate,0.486666666667,0.08,0.406666666667
1,primary-0153,rmst_days,4.97833333333,0.738333333333,4.24
1,primary-0154,exit_rate,0.386666666667,0.255,0.131666666667
1,primary-0154,rmst_days,5.53166666667,3.78,1.75166666667
1,primary-0155,exit_rate,0.491666666667,0.055,0.436666666667
1,primary-0155,rmst_days,5.19,0.125,5.065
1,primary-0156,exit_rate,0.465,0.015,0.45
1,primary-0156,rmst_days,4.53333333333,0.103333333333,4.43
1,primary-0157,exit_rate,0.49,0.0733333333333,0.416666666667
1,primary-0157,rmst_days,5.20333333333,0.635,4.56833333333
1,primary-0158,exit_rate,0.47,0.178333333333,0.291666666667
1,primary-0158,rmst_days,5.24166666667,1.41666666667,3.825
1,primary-0159,exit_rate,0.488333333333,0.131666666667,0.356666666667
1,primary-0159,rmst_days,5.08833333333,0.405,4.68333333333
1,primary-0160,exit_rate,0.421666666667,0.215,0.206666666667
1,primary-0160,rmst_days,6.35833333333,4.01666666667,2.34166666667
1,primary-0161,exit_rate,0.49,0.0633333333333,0.426666666667
1,primary-0161,rmst_days,5.19333333333,0.596666666667,4.59666666667
1,primary-0162,exit_rate,0.486666666667,0.135,0.351666666667
1,primary-0162,rmst_days,5.11166666667,0.536666666667,4.575
1,primary-0163,exit_rate,0.488333333333,0.138333333333,0.35
1,primary-0163,rmst_days,6.01833333333,2.66333333333,3.355
1,primary-0164,exit_rate,0.486666666667,0.005,0.481666666667
1,primary-0164,rmst_days,4.88,0.0683333333333,4.81166666667
1,primary-0165,exit_rate,0.463333333333,0.17,0.293333333333
1,primary-0165,rmst_days,6.24,3.165,3.075
1,primary-0166,exit_rate,0.463333333333,0.178333333333,0.285
1,primary-0166,rmst_days,5.45666666667,2.26,3.19666666667
1,primary-0167,exit_rate,0.463333333333,0.18,0.283333333333
1,primary-0167,rmst_days,5.30833333333,1.345,3.96333333333
1,primary-0168,exit_rate,0.495,0.13,0.365
1,primary-0168,rmst_days,6.44,3.25833333333,3.18166666667
1,primary-0169,exit_rate,0.348333333333,0.291666666667,0.0566666666667
1,primary-0169,rmst_days,5.19833333333,4.25833333333,0.94
1,primary-0170,exit_rate,0.481666666667,0.00666666666667,0.475
1,primary-0170,rmst_days,4.40666666667,0.103333333333,4.30333333333
1,primary-0171,exit_rate,0.405,0.23,0.175
1,primary-0171,rmst_days,6.31333333333,3.57166666667,2.74166666667
1,primary-0172,exit_rate,0.48,0,0.48
1,primary-0172,rmst_days,4.65333333333,0.0116666666667,4.64166666667
1,primary-0173,exit_rate,0.495,0.13,0.365
1,primary-0173,rmst_days,4.88166666667,0.905,3.97666666667
1,primary-0174,exit_rate,0.493333333333,0.135,0.358333333333
1,primary-0174,rmst_days,6.1,2.65666666667,3.44333333333
1,primary-0175,exit_rate,0.39,0.25,0.14
1,primary-0175,rmst_days,6,4.79333333333,1.20666666667
1,primary-0176,exit_rate,0.493333333333,0.00333333333333,0.49
1,primary-0176,rmst_days,4.56333333333,0.0916666666667,4.47166666667
1,primary-0177,exit_rate,0.485,0.0666666666667,0.418333333333
1,primary-0177,rmst_days,5.10666666667,0.263333333333,4.84333333333
1,primary-0178,exit_rate,0.488333333333,0.128333333333,0.36
1,primary-0178,rmst_days,5.115,0.393333333333,4.72166666667
1,primary-0179,exit_rate,0.473333333333,0.0783333333333,0.395
1,primary-0179,rmst_days,4.885,0.338333333333,4.54666666667
1,primary-0180,exit_rate,0.413333333333,0.22,0.193333333333
1,primary-0180,rmst_days,5.55833333333,2.48333333333,3.075
1,primary-0181,exit_rate,0.475,0.0816666666667,0.393333333333
1,primary-0181,rmst_days,5.025,0.841666666667,4.18333333333
1,primary-0182,exit_rate,0.46,0,0.46
1,primary-0182,rmst_days,4.465,-0,4.465
1,primary-0183,exit_rate,0.35,0.286666666667,0.0633333333333
1,primary-0183,rmst_days,5.535,4.295,1.24
1,primary-0184,exit_rate,0.455,0,0.455
1,primary-0184,rmst_days,4.06,-0,4.06
1,primary-0185,exit_rate,0.463333333333,0.168333333333,0.295
1,primary-0185,rmst_days,5.75833333333,2.48166666667,3.27666666667
1,primary-0186,exit_rate,0.461666666667,0.168333333333,0.293333333333
1,primary-0186,rmst_days,6.60333333333,3.58666666667,3.01666666667
1,primary-0187,exit_rate,0.385,0.258333333333,0.126666666667
1,primary-0187,rmst_days,5.81666666667,5.15333333333,0.663333333333
1,primary-0188,exit_rate,0.49,0.126666666667,0.363333333333
1,primary-0188,rmst_days,6.45,3.08,3.37
1,primary-0189,exit_rate,0.463333333333,0.178333333333,0.285
1,primary-0189,rmst_days,4.61166666667,0.975,3.63666666667
1,primary-0190,exit_rate,0.451666666667,0.186666666667,0.265
1,primary-0190,rmst_days,6.61,5.005,1.605
1,primary-0191,exit_rate,0.423333333333,0.223333333333,0.2
1,primary-0191,rmst_days,6.01833333333,3.465,2.55333333333
1,primary-0192,exit_rate,0.49,0.005,0.485
1,primary-0192,rmst_days,5.25166666667,0.0916666666667,5.16
1,primary-0193,exit_rate,0.456666666667,0.175,0.281666666667
1,primary-0193,rmst_days,5.86166666667,3.31,2.55166666667
1,primary-0194,exit_rate,0.465,0.18,0.285
1,primary-0194,rmst_days,5.26666666667,2,3.26666666667
1,primary-0195,exit_rate,0.398333333333,0.246666666667,0.151666666667
1,primary-0195,rmst_days,5.58,3.41333333333,2.16666666667
1,primary-0196,exit_rate,0.486666666667,0.126666666667,0.36
1,primary-0196,rmst_days,5.89666666667,1.93,3.96666666667
1,primary-0197,exit_rate,0.491666666667,0.131666666667,0.36
1,primary-0197,rmst_days,5.50666666667,1.555,3.95166666667
1,primary-0198,exit_rate,0.481666666667,0.0666666666667,0.415
1,primary-0198,rmst_days,4.975,0.983333333333,3.99166666667
1,primary-0199,exit_rate,0.393333333333,0.246666666667,0.146666666667
1,primary-0199,rmst_days,5.66666666667,4.33833333333,1.32833333333
1,primary-0200,exit_rate,0.41,0.233333333333,0.176666666667
1,primary-0200,rmst_days,5.77666666667,2.68666666667,3.09
2,primary-0001,exit_rate,0.473333333333,0.115,0.358333333333
2,primary-0001,rmst_days,7.18333333333,1.625,5.55833333333
2,primary-0002,exit_rate,0.5,0.0133333333333,0.486666666667
2,primary-0002,rmst_days,6.79666666667,0.0483333333333,6.74833333333
2,primary-0003,exit_rate,0.5,0.0133333333333,0.486666666667
2,primary-0003,rmst_days,6.815,0.303333333333,6.51166666667
2,primary-0004,exit_rate,0.5,0.0783333333333,0.421666666667
2,primary-0004,rmst_days,7.38833333333,0.678333333333,6.71
2,primary-0005,exit_rate,0.5,0.0133333333333,0.486666666667
2,primary-0005,rmst_days,6.94,0.271666666667,6.66833333333
2,primary-0006,exit_rate,0.485,0.0916666666667,0.393333333333
2,primary-0006,rmst_days,7.645,1.64833333333,5.99666666667
2,primary-0007,exit_rate,0.5,0.0783333333333,0.421666666667
2,primary-0007,rmst_days,7.35833333333,0.733333333333,6.625
2,primary-0008,exit_rate,0.5,0.0166666666667,0.483333333333
2,primary-0008,rmst_days,7.11166666667,0.0966666666667,7.015
2,primary-0009,exit_rate,0.5,0.0533333333333,0.446666666667
2,primary-0009,rmst_days,7.39333333333,0.03,7.36333333333
2,primary-0010,exit_rate,0.5,0.0666666666667,0.433333333333
2,primary-0010,rmst_days,7.535,0.728333333333,6.80666666667
2,primary-0011,exit_rate,0.5,0.0566666666667,0.443333333333
2,primary-0011,rmst_days,7.70666666667,1,6.70666666667
2,primary-0012,exit_rate,0.5,0.0916666666667,0.408333333333
2,primary-0012,rmst_days,7.75666666667,1.93333333333,5.82333333333
2,primary-0013,exit_rate,0.5,0.09,0.41
2,primary-0013,rmst_days,7.22,1.38166666667,5.83833333333
2,primary-0014,exit_rate,0.5,0,0.5
2,primary-0014,rmst_days,7.35,-0,7.35
2,primary-0015,exit_rate,0.44,0.163333333333,0.276666666667
2,primary-0015,rmst_days,7.59166666667,3.605,3.98666666667
2,primary-0016,exit_rate,0.498333333333,0.0616666666667,0.436666666667
2,primary-0016,rmst_days,7.12166666667,0.44,6.68166666667
2,primary-0017,exit_rate,0.498333333333,0.0816666666667,0.416666666667
