outcome,family,estimand_id,calibration_ratio,price_impact_lambda,transition,conditioning_intensity,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_1,0.5,,,,2,1,200,-1.62895044925e-05,1.09682377888e-06,-1.8486963576e-05,-1.41544871556e-05,-1.88171472036e-05,-1.37618617814e-05
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_2,0.5,,,,2,2,200,-3.3175820252e-05,2.22714284928e-06,-3.76421563573e-05,-2.88310479391e-05,-3.83082959495e-05,-2.80433445545e-05
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_0_market_1,1,,,,0,1,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_0_market_2,1,,,,0,2,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_1_market_0,1,,,,1,0,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_1_market_1,1,,,,1,1,200,-3.31356669e-06,2.55278450518e-07,-3.83191639954e-06,-2.81446270331e-06,-3.90185874491e-06,-2.72527463509e-06
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_1_market_2,1,,,,1,2,200,-6.721318632e-06,5.17038929701e-07,-7.77083163069e-06,-5.70829019254e-06,-7.91284064965e-06,-5.52979661435e-06
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_0,1,,,,2,0,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_1,1,,,,2,1,200,-5.07834612405e-05,3.01393414322e-06,-5.6770626584e-05,-4.49680816292e-05,-5.77291063073e-05,-4.38378161737e-05
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_2,1,,,,2,2,200,-0.000102847400989,6.08612376782e-06,-0.000114937373936,-9.10822761516e-05,-0.000116872941533,-8.88218604447e-05
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_0_market_1,2,,,,0,1,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_0_market_2,2,,,,0,2,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_1_market_0,2,,,,1,0,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_1_market_1,2,,,,1,1,200,-8.0732441945e-06,5.4438933522e-07,-9.16339304261e-06,-7.01468565618e-06,-9.3277955287e-06,-6.8186928603e-06
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_1_market_2,2,,,,1,2,200,-1.62895044925e-05,1.09682377888e-06,-1.8486963576e-05,-1.41544871556e-05,-1.88171472036e-05,-1.37618617814e-05
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_0,2,,,,2,0,200,0,0,0,0,0,0
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_1,2,,,,2,1,200,-7.7232219297e-05,4.29365153217e-06,-8.57777098759e-05,-6.8869623424e-05,-8.71269874524e-05,-6.73374511416e-05
market_value_loss,fire_sale_amplification_cell,fire_sale_funding_2_market_2,2,,,,2,2,200,-0.000155674243779,8.63489171712e-06,-0.00017281984484,-0.000138836884759,-0.000175573448675,-0.000135775038884
market_value_loss,funding_local_average,funding_0_to_1_average_market,0.5,0,0_to_1,,,,200,-2.1343649085e-06,2.32487689323e-07,-2.61186927759e-06,-1.7045679746e-06,-2.65580659933e-06,-1.61292321767e-06
market_value_loss,funding_local_average,funding_1_to_2_average_market,0.5,0,1_to_2,,,,200,-0.000107785553474,7.42740351117e-06,-0.000122533823958,-9.36503676135e-05,-0.000124444318747,-9.11267882006e-05
market_value_loss,funding_local_average,funding_0_to_1_average_market,0.5,0.15,0_to_1,,,,200,-2.45452035167e-06,2.67360936808e-07,-3.00365055247e-06,-1.96025376044e-06,-3.05417850714e-06,-1.85486219619e-06
market_value_loss,funding_local_average,funding_1_to_2_average_market,0.5,0.15,1_to_2,,,,200,-0.000123953839612,8.54155093732e-06,-0.000140914412897,-0.000107698303505,-0.000143111502437,-0.000104796176787
market_value_loss,funding_local_average,funding_0_to_1_average_market,1,0,0_to_1,,,,200,-2.22994993842e-05,1.75947609991e-06,-2.59198478951e-05,-1.8916685318e-05,-2.62457908854e-05,-1.8353207883e-05
market_value_loss,funding_local_average,funding_1_to_2_average_market,1,0,1_to_2,,,,200,-0.000319076226575,1.92151113532e-05,-0.000357094340958,-0.000283273969482,-0.000362173390913,-0.000275979062237
market_value_loss,funding_local_average,funding_0_to_1_average_market,1,0.15,0_to_1,,,,200,-2.56444611582e-05,2.02340099661e-06,-2.98078705611e-05,-2.17542176027e-05,-3.01827041936e-05,-2.11062181228e-05
market_value_loss,funding_local_average,funding_1_to_2_average_market,1,0.15,1_to_2,,,,200,-0.000366941552211,2.2097653637e-05,-0.000410663037627,-0.000325768509392,-0.000416503909294,-0.000317379195127
market_value_loss,funding_local_average,funding_0_to_1_average_market,2,0,0_to_1,,,,200,-5.41380016533e-05,3.76049388397e-06,-6.16475400957e-05,-4.69390767603e-05,-6.25723333588e-05,-4.57036699478e-05
market_value_loss,funding_local_average,funding_1_to_2_average_market,2,0,1_to_2,,,,200,-0.000463358933757,2.59382106655e-05,-0.000514120475347,-0.000415086009807,-0.000521535194469,-0.000405182673045
market_value_loss,funding_local_average,funding_0_to_1_average_market,2,0.15,0_to_1,,,,200,-6.22589178823e-05,4.32458551583e-06,-7.08949229038e-05,-5.3980120512e-05,-7.19584387046e-05,-5.25593970601e-05
market_value_loss,funding_local_average,funding_1_to_2_average_market,2,0.15,1_to_2,,,,200,-0.00053287350522,2.98296342408e-05,-0.000591250696527,-0.00047735830183,-0.000599777757057,-0.000465969253384
market_value_loss,funding_local_cell,funding_0_to_1_given_market_0,0.5,0,0_to_1,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_0_to_1_given_market_1,0.5,0,0_to_1,1,,1,200,-2.1046560985e-06,2.23877246684e-07,-2.55474326776e-06,-1.67731315065e-06,-2.60774363166e-06,-1.60156856534e-06
market_value_loss,funding_local_cell,funding_0_to_1_given_market_2,0.5,0,0_to_1,2,,2,200,-4.298438627e-06,4.56739416163e-07,-5.21557317496e-06,-3.42630144119e-06,-5.32480423395e-06,-3.27207302005e-06
market_value_loss,funding_local_cell,funding_1_to_2_given_market_0,0.5,0,1_to_2,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_1_to_2_given_market_1,0.5,0,1_to_2,1,,1,200,-0.000106489133765,7.12918406769e-06,-0.000121186055326,-9.3535975547e-05,-0.000122509536371,-9.04687311601e-05
market_value_loss,funding_local_cell,funding_1_to_2_given_market_2,0.5,0,1_to_2,2,,2,200,-0.000216867526655,1.44752379823e-05,-0.000246673394606,-0.000190455967351,-0.000249395672665,-0.000184339380646
market_value_loss,funding_local_cell,funding_0_to_1_given_market_0,0.5,0.15,0_to_1,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_0_to_1_given_market_1,0.5,0.15,0_to_1,1,,1,200,-2.420355212e-06,2.57458925132e-07,-2.93795563079e-06,-1.92891062747e-06,-2.99890608063e-06,-1.84180434337e-06
market_value_loss,funding_local_cell,funding_0_to_1_given_market_2,0.5,0.15,0_to_1,2,,2,200,-4.943205843e-06,5.25250514325e-07,-5.99791092322e-06,-3.94024768591e-06,-6.12352670838e-06,-3.76288497763e-06
market_value_loss,funding_local_cell,funding_1_to_2_given_market_0,0.5,0.15,1_to_2,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_1_to_2_given_market_1,0.5,0.15,1_to_2,1,,1,200,-0.000122462939145,8.19859574605e-06,-0.00013936448454,-0.000107566754986,-0.000140886478697,-0.000104039399592
market_value_loss,funding_local_cell,funding_1_to_2_given_market_2,0.5,0.15,1_to_2,2,,2,200,-0.000249398579691,1.66465962751e-05,-0.000283675503777,-0.000219025152641,-0.000286806110736,-0.000211991048647
market_value_loss,funding_local_cell,funding_0_to_1_given_market_0,1,0,0_to_1,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_0_to_1_given_market_1,1,0,0_to_1,1,,1,200,-2.20902061345e-05,1.70145588109e-06,-2.56167946772e-05,-1.8990915697e-05,-2.59136462325e-05,-1.82667660365e-05
market_value_loss,funding_local_cell,funding_0_to_1_given_market_2,1,0,0_to_1,2,,2,200,-4.4808292018e-05,3.44613911204e-06,-5.196867251e-05,-3.85288716274e-05,-5.25523108966e-05,-3.70642731394e-05
market_value_loss,funding_local_cell,funding_1_to_2_given_market_0,1,0,1_to_2,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_1_to_2_given_market_1,1,0,1_to_2,1,,1,200,-0.000316440737267,1.85354473517e-05,-0.000354104844191,-0.000282333539733,-0.000358092815013,-0.000274788659522
market_value_loss,funding_local_cell,funding_1_to_2_given_market_2,1,0,1_to_2,2,,2,200,-0.000640787942458,3.74262975493e-05,-0.000716328715953,-0.000572022336959,-0.000724890744276,-0.000556685140639
market_value_loss,funding_local_cell,funding_0_to_1_given_market_0,1,0.15,0_to_1,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_0_to_1_given_market_1,1,0.15,0_to_1,1,,1,200,-2.54037728245e-05,1.95667754021e-06,-2.94593563781e-05,-2.18395831645e-05,-2.9800736301e-05,-2.1006809348e-05
market_value_loss,funding_local_cell,funding_0_to_1_given_market_2,1,0.15,0_to_1,2,,2,200,-5.152961065e-05,3.96306684884e-06,-5.97640635263e-05,-4.43082654239e-05,-6.04352477984e-05,-4.26239735016e-05
market_value_loss,funding_local_cell,funding_1_to_2_given_market_0,1,0.15,1_to_2,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_1_to_2_given_market_1,1,0.15,1_to_2,1,,1,200,-0.000363910631818,2.13160228878e-05,-0.000407224838964,-0.00032468693141,-0.000411811101965,-0.000316010161671
market_value_loss,funding_local_cell,funding_1_to_2_given_market_2,1,0.15,1_to_2,2,,2,200,-0.000736914024815,4.30407833023e-05,-0.000823786930795,-0.000657832610712,-0.000833633462889,-0.00064019458674
market_value_loss,funding_local_cell,funding_0_to_1_given_market_0,2,0,0_to_1,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_0_to_1_given_market_1,2,0,0_to_1,1,,1,200,-5.3820215096e-05,3.62695431915e-06,-6.13248909684e-05,-4.71956488833e-05,-6.19705543035e-05,-4.56698758885e-05
market_value_loss,funding_local_cell,funding_0_to_1_given_market_2,2,0,0_to_1,2,,2,200,-0.000108593789864,7.30776095967e-06,-0.000123705760297,-9.52395529104e-05,-0.000125015482951,-9.21720967773e-05
market_value_loss,funding_local_cell,funding_1_to_2_given_market_0,2,0,1_to_2,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_1_to_2_given_market_1,2,0,1_to_2,1,,1,200,-0.000460989532186,2.51848076066e-05,-0.000512474808018,-0.000413464659621,-0.000517583772644,-0.000404395291727
market_value_loss,funding_local_cell,funding_1_to_2_given_market_2,2,0,1_to_2,2,,2,200,-0.000929087269087,5.06446988633e-05,-0.00103261221528,-0.000833506808043,-0.00104289390641,-0.00081528063176
market_value_loss,funding_local_cell,funding_0_to_1_given_market_0,2,0.15,0_to_1,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_0_to_1_given_market_1,2,0.15,0_to_1,1,,1,200,-6.18934592905e-05,4.17101403587e-06,-7.05238788174e-05,-5.42751748826e-05,-7.12663866119e-05,-5.25205319691e-05
market_value_loss,funding_local_cell,funding_0_to_1_given_market_2,2,0.15,0_to_1,2,,2,200,-0.000124883294357,8.40395925065e-06,-0.000142262146076,-0.00010952586057,-0.00014376831814,-0.000105998270573
market_value_loss,funding_local_cell,funding_1_to_2_given_market_0,2,0.15,1_to_2,0,,0,200,0,0,0,0,0,0
market_value_loss,funding_local_cell,funding_1_to_2_given_market_1,2,0.15,1_to_2,1,,1,200,-0.000530148507288,2.89631889599e-05,-0.000589357976511,-0.00047549382875,-0.000595233367416,-0.00046506364716
market_value_loss,funding_local_cell,funding_1_to_2_given_market_2,2,0.15,1_to_2,2,,2,200,-0.00106847200837,5.82427630968e-05,-0.00118752855172,-0.000958552014233,-0.00119935269609,-0.000937591320653
market_value_loss,liquidity_minus_market,funding_minus_market_0_to_1,0.5,0,0_to_1,,,,200,-0.0963968279605,0.00365554501771,-0.103740734929,-0.0897299320799,-0.103575691174,-0.0892179647476
market_value_loss,liquidity_minus_market,funding_minus_market_1_to_2,0.5,0,1_to_2,,,,200,-0.0965382124845,0.00349322049749,-0.103505132232,-0.0900941736638,-0.103398298191,-0.0896781267783
market_value_loss,liquidity_minus_market,funding_minus_market_0_to_1,0.5,0.15,0_to_1,,,,200,-0.0963916130481,0.00365535037111,-0.10373511346,-0.0897251000182,-0.103570094009,-0.0892131320877
market_value_loss,liquidity_minus_market,funding_minus_market_1_to_2,0.5,0.15,1_to_2,,,,200,-0.0965486423093,0.00349361067792,-0.103516756685,-0.0901049165218,-0.103409494263,-0.0896877903557
market_value_loss,liquidity_minus_market,funding_minus_market_0_to_1,1,0,0_to_1,,,,200,-0.0722223183141,0.00275438629349,-0.077738807998,-0.0672024516063,-0.0776314604094,-0.0668131762188
market_value_loss,liquidity_minus_market,funding_minus_market_1_to_2,1,0,1_to_2,,,,200,-0.0725368706629,0.00267268942173,-0.0778701346216,-0.067617275153,-0.0777855741192,-0.0672881672065
market_value_loss,liquidity_minus_market,funding_minus_market_0_to_1,1,0.15,0_to_1,,,,200,-0.0722076309333,0.00275383779796,-0.0777236913988,-0.0671882614335,-0.0776156958775,-0.0667995659891
market_value_loss,liquidity_minus_market,funding_minus_market_1_to_2,1,0.15,1_to_2,,,,200,-0.0725662454246,0.00267379284808,-0.0779011479604,-0.0676461363419,-0.077817115821,-0.0673153750282
market_value_loss,liquidity_minus_market,funding_minus_market_0_to_1,2,0,0_to_1,,,,200,-0.0480757670247,0.00184384857426,-0.0517622300454,-0.044715020283,-0.0516967692654,-0.044454764784
market_value_loss,liquidity_minus_market,funding_minus_market_1_to_2,2,0,1_to_2,,,,200,-0.0484912313721,0.0018182201021,-0.0521344947411,-0.0451505912378,-0.0520619036906,-0.0449205590535
market_value_loss,liquidity_minus_market,funding_minus_market_0_to_1,2,0.15,0_to_1,,,,200,-0.0480554527864,0.00184309128386,-0.0517413720798,-0.0446954562657,-0.0516749678387,-0.0444359377342
market_value_loss,liquidity_minus_market,funding_minus_market_1_to_2,2,0.15,1_to_2,,,,200,-0.0485318598486,0.00181974985978,-0.0521786502552,-0.0451897053634,-0.0521055363488,-0.0449581833484
market_value_loss,market_local_average,market_0_to_1_average_funding,0.5,0,0_to_1,,,,200,0.0963946935956,0.00353710051992,0.0896042794494,0.103595783369,0.0893133246722,0.103476062519
market_value_loss,market_local_average,market_1_to_2_average_funding,0.5,0,1_to_2,,,,200,0.096430426931,0.00337173228656,0.0898342675919,0.103234977892,0.0896801295906,0.103180724271
market_value_loss,market_local_average,market_0_to_1_average_funding,0.5,0.15,0_to_1,,,,200,0.0963891585278,0.00353690907822,0.0895986711498,0.103590410089,0.0893081728757,0.10347014418
market_value_loss,market_local_average,market_1_to_2_average_funding,0.5,0.15,1_to_2,,,,200,0.0964246884697,0.00337153649556,0.0898288697777,0.10322883483,0.0896747831081,0.103174593831
market_value_loss,market_local_average,market_0_to_1_average_funding,1,0,0_to_1,,,,200,0.0722000188148,0.00266490678808,0.067083419463,0.0776311334654,0.0668648048431,0.0775352327864
market_value_loss,market_local_average,market_1_to_2_average_funding,1,0,1_to_2,,,,200,0.0722177944363,0.00257259572399,0.0672091774982,0.0774288945133,0.0670673896599,0.0773681992127
market_value_loss,market_local_average,market_0_to_1_average_funding,1,0.15,0_to_1,,,,200,0.0721819864721,0.00266427393087,0.067066309628,0.077613148654,0.0668480394974,0.0775159334468
market_value_loss,market_local_average,market_1_to_2_average_funding,1,0.15,1_to_2,,,,200,0.0721993038724,0.00257195413079,0.0671914054949,0.0774092274028,0.0670501835826,0.0773484241622
market_value_loss,market_local_average,market_0_to_1_average_funding,2,0,0_to_1,,,,200,0.048021629023,0.00178286803638,0.0445878064822,0.0516521989363,0.0444522799937,0.0515909780524
market_value_loss,market_local_average,market_1_to_2_average_funding,2,0,1_to_2,,,,200,0.0480278724383,0.00174214410836,0.0446578470468,0.0515731722266,0.0445400537915,0.0515156910851
market_value_loss,market_local_average,market_0_to_1_average_funding,2,0.15,0_to_1,,,,200,0.0479931938685,0.00178186304327,0.0445609317719,0.0516225686489,0.0444258568621,0.051560530875
market_value_loss,market_local_average,market_1_to_2_average_funding,2,0.15,1_to_2,,,,200,0.0479989863434,0.00174113134725,0.0446290940536,0.0515437301647,0.0445131952711,0.0514847774156
market_value_loss,market_local_cell,market_0_to_1_given_funding_0,0.5,0,0_to_1,0,0,,200,0.0964315930776,0.0036610997946,0.0895821894816,0.103733048956,0.0893467842586,0.103516401897
market_value_loss,market_local_cell,market_0_to_1_given_funding_1,0.5,0,0_to_1,1,1,,200,0.0964294884215,0.00366102720423,0.0895799519004,0.103730711946,0.0893448200764,0.103514156767
market_value_loss,market_local_cell,market_0_to_1_given_funding_2,0.5,0,0_to_1,2,2,,200,0.0963229992878,0.00365717032971,0.0894772798303,0.103612356868,0.0892457946066,0.103400203969
market_value_loss,market_local_cell,market_1_to_2_given_funding_0,0.5,0,1_to_2,0,0,,200,0.0964686822503,0.00349013853386,0.0899628382251,0.103329868218,0.0897147105884,0.103222653912
market_value_loss,market_local_cell,market_1_to_2_given_funding_1,0.5,0,1_to_2,1,1,,200,0.0964664884678,0.0034900628746,0.089960863965,0.103327432699,0.0897126632185,0.103220313717
market_value_loss,market_local_cell,market_1_to_2_given_funding_2,0.5,0,1_to_2,2,2,,200,0.0963561100749,0.00348611047358,0.0898649155409,0.103204806708,0.0896099333485,0.103102286801
market_value_loss,market_local_cell,market_0_to_1_given_funding_0,0.5,0.15,0_to_1,0,0,,200,0.0964315930776,0.0036610997946,0.0895821894816,0.103733048956,0.0893467842586,0.103516401897
market_value_loss,market_local_cell,market_0_to_1_given_funding_1,0.5,0.15,0_to_1,1,1,,200,0.0964291727224,0.00366101631669,0.0895796162626,0.103730361393,0.0893445254464,0.103513819998
market_value_loss,market_local_cell,market_0_to_1_given_funding_2,0.5,0.15,0_to_1,2,2,,200,0.0963067097833,0.00365658188608,0.0894615429562,0.103594252553,0.0892306438339,0.103382775733
market_value_loss,market_local_cell,market_1_to_2_given_funding_0,0.5,0.15,1_to_2,0,0,,200,0.0964686822503,0.00349013853386,0.0899628382251,0.103329868218,0.0897147105884,0.103222653912
market_value_loss,market_local_cell,market_1_to_2_given_funding_1,0.5,0.15,1_to_2,1,1,,200,0.0964661593997,0.00349005152686,0.0899605678254,0.10332706737,0.0897123561101,0.103219962689
market_value_loss,market_local_cell,market_1_to_2_given_funding_2,0.5,0.15,1_to_2,2,2,,200,0.0963392237591,0.00348550735475,0.0898482131662,0.103186046915,0.0895942141634,0.103084233355
market_value_loss,market_local_cell,market_0_to_1_given_funding_0,1,0,0_to_1,0,0,,200,0.0723202258646,0.00276168088368,0.0671323298481,0.0778366373755,0.0669759353023,0.0776645164269
market_value_loss,market_local_cell,market_0_to_1_given_funding_1,1,0,0_to_1,1,1,,200,0.0722981356585,0.00276090034442,0.0671130571719,0.0778122296599,0.0669553555634,0.0776409157535
market_value_loss,market_local_cell,market_0_to_1_given_funding_2,1,0,0_to_1,2,2,,200,0.0719816949212,0.00274927008468,0.0668244985704,0.077461721558,0.0666614212235,0.0773019686189
market_value_loss,market_local_cell,market_1_to_2_given_funding_0,1,0,1_to_2,0,0,,200,0.0723410555619,0.00266632927647,0.0673425985684,0.0776132821119,0.0671812854841,0.0775008256398
market_value_loss,market_local_cell,market_1_to_2_given_funding_1,1,0,1_to_2,1,1,,200,0.0723183374761,0.00266553011687,0.0673198372028,0.07758818655,0.0671601138988,0.0774765610533
market_value_loss,market_local_cell,market_1_to_2_given_funding_2,1,0,1_to_2,2,2,,200,0.0719939902709,0.00265373437697,0.0670029303689,0.0772291565274,0.0668585933213,0.0771293872204
market_value_loss,market_local_cell,market_0_to_1_given_funding_0,1,0.15,0_to_1,0,0,,200,0.0723202258646,0.00276168088368,0.0671323298481,0.0778366373755,0.0669759353023,0.0776645164269
market_value_loss,market_local_cell,market_0_to_1_given_funding_1,1,0.15,0_to_1,1,1,,200,0.0722948220918,0.00276078333825,0.0671101662415,0.0778085684621,0.0669522684222,0.0776373757613
market_value_loss,market_local_cell,market_0_to_1_given_funding_2,1,0.15,0_to_1,2,2,,200,0.07193091146,0.00274741709961,0.066778320477,0.0774054798643,0.0666142235823,0.0772475993376
market_value_loss,market_local_cell,market_1_to_2_given_funding_0,1,0.15,1_to_2,0,0,,200,0.0723410555619,0.00266632927647,0.0673425985684,0.0776132821119,0.0671812854841,0.0775008256398
market_value_loss,market_local_cell,market_1_to_2_given_funding_1,1,0.15,1_to_2,1,1,,200,0.0723149297241,0.00266541032425,0.0673164229595,0.0775844221713,0.0671569379646,0.0774729214837
market_value_loss,market_local_cell,market_1_to_2_given_funding_2,1,0.15,1_to_2,2,2,,200,0.0719419263311,0.00265185447751,0.0669519761433,0.0771715329808,0.0668101672852,0.0770736853771
market_value_loss,market_local_cell,market_0_to_1_given_funding_0,2,0,0_to_1,0,0,,200,0.0482111723438,0.00185162145158,0.0447288626085,0.0519154134526,0.0446279911345,0.0517943535532
market_value_loss,market_local_cell,market_0_to_1_given_funding_1,2,0,0_to_1,1,1,,200,0.0481573521287,0.00184966882206,0.0446792795735,0.0518555912128,0.0445779495672,0.0517367546903
market_value_loss,market_local_cell,market_0_to_1_given_funding_2,2,0,0_to_1,2,2,,200,0.0476963625966,0.00183267619313,0.0442554668216,0.0513495081842,0.0441498434674,0.0512428817258
market_value_loss,market_local_cell,market_1_to_2_given_funding_0,2,0,1_to_2,0,0,,200,0.0482204207338,0.00180959962468,0.0448390381793,0.0518176355035,0.0447185584249,0.0517222830427
market_value_loss,market_local_cell,market_1_to_2_given_funding_1,2,0,1_to_2,1,1,,200,0.048165647159,0.0018076228608,0.0447833483344,0.0517567656557,0.0446676102018,0.0516636841163
market_value_loss,market_local_cell,market_1_to_2_given_funding_2,2,0,1_to_2,2,2,,200,0.0476975494221,0.00179049881765,0.0443270365282,0.0512408096787,0.0442326502046,0.0511624486397
market_value_loss,market_local_cell,market_0_to_1_given_funding_0,2,0.15,0_to_1,0,0,,200,0.0482111723438,0.00185162145158,0.0447288626085,0.0519154134526,0.0446279911345,0.0517943535532
market_value_loss,market_local_cell,market_0_to_1_given_funding_1,2,0.15,0_to_1,1,1,,200,0.0481492788845,0.00184937640284,0.0446721345096,0.0518466176331,0.0445704422006,0.0517281155685
market_value_loss,market_local_cell,market_0_to_1_given_funding_2,2,0.15,0_to_1,2,2,,200,0.0476191303773,0.0018298583264,0.0441847403236,0.0512729679864,0.0440780642671,0.0511601964874
market_value_loss,market_local_cell,market_1_to_2_given_funding_0,2,0.15,1_to_2,0,0,,200,0.0482204207338,0.00180959962468,0.0448390381793,0.0518176355035,0.0447185584249,0.0517222830427
market_value_loss,market_local_cell,market_1_to_2_given_funding_1,2,0.15,1_to_2,1,1,,200,0.0481574308987,0.00180732684748,0.0447751755622,0.0517476349202,0.0446599667742,0.0516548950232
market_value_loss,market_local_cell,market_1_to_2_given_funding_2,2,0.15,1_to_2,2,2,,200,0.0476191073976,0.00178765882416,0.0442507903295,0.0511582878548,0.044159704018,0.0510785107773
market_value_loss,zero_to_two_channel_difference,funding_minus_market_0_to_2_average_slope,0.5,0,0_to_2_average,,,,200,-0.0964675202225,0.00354389558747,-0.103314674219,-0.0892801173306,-0.103616281923,-0.0893187585225
market_value_loss,zero_to_two_channel_difference,funding_minus_market_0_to_2_average_slope,0.5,0.15,0_to_2_average,,,,200,-0.0964701276787,0.00354398185447,-0.103317572104,-0.0892824676746,-0.103619063397,-0.0893211919605
market_value_loss,zero_to_two_channel_difference,funding_minus_market_0_to_2_average_slope,1,0,0_to_2_average,,,,200,-0.0723795944885,0.00269046257005,-0.0776038704168,-0.0669216973479,-0.0778068073681,-0.0669523816089
market_value_loss,zero_to_two_channel_difference,funding_minus_market_0_to_2_average_slope,1,0.15,0_to_2_average,,,,200,-0.0723869381789,0.00269071402446,-0.0776120350459,-0.0669283181581,-0.0778146582934,-0.0669592180644
market_value_loss,zero_to_two_channel_difference,funding_minus_market_0_to_2_average_slope,2,0,0_to_2_average,,,,200,-0.0482834991984,0.00181548223215,-0.0518125474014,-0.0445995728762,-0.0519456979082,-0.0446213004885
market_value_loss,zero_to_two_channel_difference,funding_minus_market_0_to_2_average_slope,2,0.15,0_to_2_average,,,,200,-0.0482936563175,0.00181583855136,-0.0518240298547,-0.0446086950025,-0.051956573796,-0.044630738839
market_value_loss,zero_to_two_summary,funding_0_to_2_average_slope,0.5,0,0_to_2_average,,,,200,-5.49599591911e-05,3.71508284958e-06,-6.22361088701e-05,-4.79006509638e-05,-6.33610620147e-05,-4.65588563675e-05
market_value_loss,zero_to_two_summary,market_0_to_2_average_slope,0.5,0,0_to_2_average,,,,200,0.0964125602633,0.00360633704498,0.0892308318253,0.103547519712,0.0882573697714,0.104567750755
market_value_loss,zero_to_two_summary,funding_0_to_2_average_slope,0.5,0.15,0_to_2_average,,,,200,-6.32041799818e-05,4.27236333719e-06,-7.15717851188e-05,-5.50859493643e-05,-7.28654890693e-05,-5.35428708943e-05
market_value_loss,zero_to_two_summary,market_0_to_2_average_slope,0.5,0.15,0_to_2_average,,,,200,0.0964069234987,0.00360613635375,0.0892255392965,0.103541482999,0.08825218684,0.104561660157
market_value_loss,zero_to_two_summary,funding_0_to_2_average_slope,1,0,0_to_2_average,,,,200,-0.00017068786298,1.01196862487e-05,-0.000191028916586,-0.000151271478911,-0.000193572016082,-0.000147803709877
market_value_loss,zero_to_two_summary,market_0_to_2_average_slope,1,0,0_to_2_average,,,,200,0.0722089066255,0.00273299846728,0.0667585455985,0.077635676054,0.0660286403784,0.0783891728726
market_value_loss,zero_to_two_summary,funding_0_to_2_average_slope,1,0.15,0_to_2_average,,,,200,-0.000196293006684,1.16377749611e-05,-0.000219685538265,-0.000173963952957,-0.000222610089787,-0.000169975923582
market_value_loss,zero_to_two_summary,market_0_to_2_average_slope,1,0.15,0_to_2_average,,,,200,0.0721906451723,0.00273234405012,0.0667424073184,0.0776160711477,0.0660118587915,0.0783694315531
market_value_loss,zero_to_two_summary,funding_0_to_2_average_slope,2,0,0_to_2_average,,,,200,-0.000258748467705,1.43495106351e-05,-0.00028735408964,-0.000230386978673,-0.000291197734436,-0.000226299200974
market_value_loss,zero_to_two_summary,market_0_to_2_average_slope,2,0,0_to_2_average,,,,200,0.0480247507307,0.00183878360129,0.0443644704855,0.0516883600148,0.0438666173242,0.0521828841372
market_value_loss,zero_to_two_summary,funding_0_to_2_average_slope,2,0.15,0_to_2_average,,,,200,-0.000297566211551,1.650228339e-05,-0.00033046336713,-0.000264949778368,-0.00033488365108,-0.000260248772023
market_value_loss,zero_to_two_summary,market_0_to_2_average_slope,2,0.15,0_to_2_average,,,,200,0.047996090106,0.00183774961261,0.04433868303,0.0516574205058,0.0438402949098,0.0521518853021
fire_sale_value_loss,axis_liquidity_minus_market,axis_funding_minus_market_0_to_1,0.5,0,0_to_1,,,,200,0,0,0,0,0,0
fire_sale_value_loss,axis_liquidity_minus_market,axis_funding_minus_market_1_to_2,0.5,0,1_to_2,,,,200,0,0,0,0,0,0
