sensitivity,outcome,scenario,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
cash_buffer,worst_10pct_mean_equity_loss,reference,2,1,100,0.0879738756624,0.00480256771361,0.0788153860131,0.0977535987671,0.0760725260834,0.0998752252415
cash_buffer,worst_10pct_mean_equity_loss,reference,2,2,100,0.17162515443,0.00947358433701,0.153558872163,0.190864880417,0.148148454947,0.195101853914
cash_buffer,asset_price_loss,high,0,0,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,high,0,1,100,0.0325179093915,0.00188924190934,0.0289389030988,0.036198087245,0.0278086791378,0.0372271396452
cash_buffer,asset_price_loss,high,0,2,100,0.0650862598668,0.00372616739042,0.0579967775527,0.0723842900791,0.0557982062202,0.0743743135134
cash_buffer,asset_price_loss,high,1,0,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,high,1,1,100,0.0325179093915,0.00188924190934,0.0289389030988,0.036198087245,0.0278086791378,0.0372271396452
cash_buffer,asset_price_loss,high,1,2,100,0.0650862598668,0.00372616739042,0.0579967775527,0.0723842900791,0.0557982062202,0.0743743135134
cash_buffer,asset_price_loss,high,2,0,100,0.00038022330527,8.29405164675e-06,0.000364287265958,0.000397159500276,0.000359549087348,0.000400897523192
cash_buffer,asset_price_loss,high,2,1,100,0.0328972093506,0.00188926207471,0.0293200828608,0.0365905935846,0.0281879288315,0.0376064898696
cash_buffer,asset_price_loss,high,2,2,100,0.0654646069369,0.00372613047894,0.0583766035682,0.0727706832457,0.0561766452979,0.0747525685759
cash_buffer,asset_price_loss,low,0,0,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,low,0,1,100,0.0325179093915,0.00188924190934,0.0289389030988,0.036198087245,0.0278086791378,0.0372271396452
cash_buffer,asset_price_loss,low,0,2,100,0.0650862598668,0.00372616739042,0.0579967775527,0.0723842900791,0.0557982062202,0.0743743135134
cash_buffer,asset_price_loss,low,1,0,100,0.00219020592094,1.10082450121e-05,0.00216873263476,0.00221179200749,0.00216276615254,0.00221764568935
cash_buffer,asset_price_loss,low,1,1,100,0.0346932371121,0.00188772784996,0.0311229851857,0.038392361439,0.0299877808877,0.0393986933366
cash_buffer,asset_price_loss,low,1,2,100,0.0672463351635,0.00372374237599,0.0601799798815,0.0745522617138,0.0579643262438,0.0765283440833
cash_buffer,asset_price_loss,low,2,0,100,0.00759413615955,2.28143230515e-05,0.00754965089856,0.00763888452712,0.00753726789943,0.00765100441968
cash_buffer,asset_price_loss,low,2,1,100,0.0400314773657,0.00188338943626,0.0364811717494,0.0437474418301,0.0353368353143,0.044726119417
cash_buffer,asset_price_loss,low,2,2,100,0.0725177786469,0.00371560049531,0.0654879396633,0.0798145492853,0.0632560646352,0.0817794926586
cash_buffer,asset_price_loss,reference,0,0,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,reference,0,1,100,0.0325179093915,0.00188924190934,0.0289389030988,0.036198087245,0.0278086791378,0.0372271396452
cash_buffer,asset_price_loss,reference,0,2,100,0.0650862598668,0.00372616739042,0.0579967775527,0.0723842900791,0.0557982062202,0.0743743135134
cash_buffer,asset_price_loss,reference,1,0,100,1.93142775573e-08,1.06777044639e-08,0,4.31718985028e-08,-7.30156695305e-09,4.59301220677e-08
cash_buffer,asset_price_loss,reference,1,1,100,0.0325179287058,0.00188924131241,0.0289389173975,0.0361981015799,0.02780869994,0.0372271574716
cash_buffer,asset_price_loss,reference,1,2,100,0.0650862791811,0.00372616679674,0.0579967780988,0.0723842951011,0.0557982270143,0.0743743313479
cash_buffer,asset_price_loss,reference,2,0,100,0.00173354094508,1.7490339078e-05,0.00170027085647,0.00176794775976,0.00168994354576,0.0017771383444
cash_buffer,asset_price_loss,reference,2,1,100,0.0342445210935,0.00188759714608,0.0306782686384,0.0379500225142,0.0295393906689,0.0389496515181
cash_buffer,asset_price_loss,reference,2,2,100,0.0668057480755,0.00372405231088,0.0597352630617,0.0741210908803,0.0575229665947,0.0760885295564
cash_buffer,market_value_loss,high,0,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,high,0,1,100,0.0656382362607,0.00376395052607,0.0584510607046,0.0732049250339,0.0582513830598,0.0730250894615
cash_buffer,market_value_loss,high,0,2,100,0.131377320096,0.00742550197637,0.117131618335,0.14619703797,0.116804574609,0.145950065583
cash_buffer,market_value_loss,high,1,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,high,1,1,100,0.0656382362607,0.00376395052607,0.0584510607046,0.0732049250339,0.0582513830598,0.0730250894615
cash_buffer,market_value_loss,high,1,2,100,0.131377320096,0.00742550197637,0.117131618335,0.14619703797,0.116804574609,0.145950065583
cash_buffer,market_value_loss,high,2,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,high,2,1,100,0.0656238130598,0.00376318195302,0.0584364336769,0.0731919191285,0.058238468204,0.0730091579155
cash_buffer,market_value_loss,high,2,2,100,0.13134800082,0.00742393572987,0.117101694707,0.14617074649,0.116778329134,0.145917672507
cash_buffer,market_value_loss,low,0,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,low,0,1,100,0.0699189907994,0.00400942556038,0.0622630864027,0.0779791592752,0.0620503863028,0.077787595296
cash_buffer,market_value_loss,low,0,2,100,0.139945406189,0.0079097738444,0.124770636922,0.155731627403,0.124422264257,0.155468548121
cash_buffer,market_value_loss,low,1,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,low,1,1,100,0.0696690545485,0.00399545657821,0.0620418715626,0.0777161969981,0.0618278645516,0.0775102445454
cash_buffer,market_value_loss,low,1,2,100,0.139438940377,0.00788148662187,0.124282879637,0.155223511699,0.123971312873,0.154906567881
cash_buffer,market_value_loss,low,2,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,low,2,1,100,0.0685566320168,0.00393615675743,0.0610347940677,0.0765850503628,0.0608318194983,0.0762814445353
cash_buffer,market_value_loss,low,2,2,100,0.137192834612,0.00776222867228,0.122254077384,0.152853180434,0.121959254012,0.152426415212
cash_buffer,market_value_loss,reference,0,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,reference,0,1,100,0.0670651544402,0.00384577553751,0.0597217359373,0.0747963364476,0.0595177174741,0.0746125914064
cash_buffer,market_value_loss,reference,0,2,100,0.134233348794,0.00758692593238,0.119677957864,0.149375234448,0.119343804492,0.149122893096
cash_buffer,market_value_loss,reference,1,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,reference,1,1,100,0.0670651544402,0.00384577553751,0.0597217359373,0.0747963364476,0.0595177174741,0.0746125914064
cash_buffer,market_value_loss,reference,1,2,100,0.134233348794,0.00758692593238,0.119677957864,0.149375234448,0.119343804492,0.149122893096
cash_buffer,market_value_loss,reference,2,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,reference,2,1,100,0.066952215157,0.00383935881235,0.0596208667868,0.0746858522907,0.059417371185,0.074487059129
cash_buffer,market_value_loss,reference,2,2,100,0.134004078326,0.00757389311778,0.119452936549,0.149151896359,0.11914011127,0.148868045382
cash_buffer,fire_sale_value_loss,high,0,0,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,high,0,1,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,high,0,2,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,high,1,0,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,high,1,1,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,high,1,2,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,high,2,0,100,0.000764935225615,1.61672210434e-05,0.000733649373574,0.000795981145991,0.000725426452405,0.000804443998826
cash_buffer,fire_sale_value_loss,high,2,1,100,0.000764936055561,1.61672518878e-05,0.000733650146186,0.000795982040777,0.000725427206974,0.000804444904147
cash_buffer,fire_sale_value_loss,high,2,2,100,0.000764936964654,1.61672855841e-05,0.000733650990466,0.000795983019048,0.000725428033722,0.000804445895587
cash_buffer,fire_sale_value_loss,low,0,0,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,low,0,1,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,low,0,2,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,low,1,0,100,0.00467393956492,1.90085501537e-05,0.00463366425074,0.00470927034658,0.00462748727141,0.00472039185843
cash_buffer,fire_sale_value_loss,low,1,1,100,0.00467394911153,1.90085674831e-05,0.00463367374953,0.00470927981236,0.00462749677567,0.00472040144738
cash_buffer,fire_sale_value_loss,low,1,2,100,0.00467395953292,1.9008583396e-05,0.0046336841504,0.00470929013854,0.00462750715817,0.00472041190766
cash_buffer,fire_sale_value_loss,low,2,0,100,0.0159311614125,3.37454168654e-05,0.015860805513,0.0159932057108,0.0158486957854,0.0160136270396
cash_buffer,fire_sale_value_loss,low,2,1,100,0.0159312254688,3.3745243097e-05,0.0158608685621,0.0159932675207,0.0158487602664,0.0160136906713
cash_buffer,fire_sale_value_loss,low,2,2,100,0.0159312952541,3.3745032229e-05,0.0158609371569,0.015993334941,0.0158488305669,0.0160137599412
cash_buffer,fire_sale_value_loss,reference,0,0,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,reference,0,1,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,reference,0,2,100,0,0,0,0,0,0
cash_buffer,fire_sale_value_loss,reference,1,0,100,3.95879491679e-08,2.25996636734e-08,0,8.90987274682e-08,-1.56401561642e-08,9.48160545e-08
cash_buffer,fire_sale_value_loss,reference,1,1,100,3.95879494742e-08,2.25996638392e-08,0,8.90987280984e-08,-1.5640156263e-08,9.48160552114e-08
cash_buffer,fire_sale_value_loss,reference,1,2,100,3.95879498061e-08,2.25996640186e-08,0,8.9098728783e-08,-1.56401563694e-08,9.48160559816e-08
cash_buffer,fire_sale_value_loss,reference,2,0,100,0.00355213284158,3.17071831226e-05,0.00348390191008,0.0036109661483,0.00347464816417,0.00362961751899
cash_buffer,fire_sale_value_loss,reference,2,1,100,0.00355214303701,3.1707296729e-05,0.00348391188989,0.00361097621654,0.00347465808198,0.00362962799205
cash_buffer,fire_sale_value_loss,reference,2,2,100,0.00355215419684,3.17074183022e-05,0.0034839228105,0.00361098720329,0.00347466894471,0.00362963944898
cash_buffer,liability_reduction,high,0,0,100,0,0,0,0,0,0
cash_buffer,liability_reduction,high,0,1,100,0,0,0,0,0,0
