sensitivity,outcome,family,estimand_id,scenario,reference_scenario,transition,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
cash_buffer,mean_equity_loss,sensitivity_channel_local,market_0_to_1,low,,0_to_1,,,100,0.0693815836559,0.00402647893069,0.0617382757527,0.0774577880372,0.059199912859,0.0795632544527
cash_buffer,mean_equity_loss,sensitivity_channel_local,funding_1_to_2,low,,1_to_2,,,100,0.0101377685431,8.47841922116e-05,0.00996290509583,0.010298724814,0.00992337657718,0.0103521605091
cash_buffer,mean_equity_loss,sensitivity_channel_local,market_1_to_2,low,,1_to_2,,,100,0.0694775280065,0.00391278738739,0.0619854251278,0.0772371844812,0.0595833465735,0.0793717094395
cash_buffer,mean_equity_loss,sensitivity_channel_local,funding_0_to_1,reference,,0_to_1,,,100,3.95879500588e-08,2.35068811344e-08,2.45359288442e-18,8.95729504735e-08,-1.9853395417e-08,9.90292955346e-08
cash_buffer,mean_equity_loss,sensitivity_channel_local,market_0_to_1,reference,,0_to_1,,,100,0.067027511411,0.00388885946093,0.0596171106472,0.0747646125717,0.0571938360117,0.0768611868102
cash_buffer,mean_equity_loss,sensitivity_channel_local,funding_1_to_2,reference,,1_to_2,,,100,0.00343803385369,3.30600595688e-05,0.0033737149533,0.00350249527625,0.00335443559108,0.0035216321163
cash_buffer,mean_equity_loss,sensitivity_channel_local,market_1_to_2,reference,,1_to_2,,,100,0.0671294210119,0.00378019734987,0.0598839936411,0.0746335465886,0.0575705171592,0.0766883248646
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_average,low_minus_reference_average_stressed,low,reference,,,,100,0.0115415895975,0.000203890633847,0.0111573675147,0.0119515690789,0.0111331615482,0.0119500176468
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_average,high_minus_reference_average_stressed,high,reference,,,,100,-0.00330378000062,0.000113749561287,-0.00353520833095,-0.00308669381603,-0.00353163995939,-0.00307592004185
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_0_market_1,low,reference,,0,1,100,0.00355514680237,0.000207857282706,0.0031666964212,0.0039645137417,0.00300989657193,0.0041003970328
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_0_market_2,low,reference,,0,2,100,0.00711572868274,0.000409917388554,0.00634733678511,0.00792186146206,0.0060404353485,0.00819102201699
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_1_market_0,low,reference,,1,0,100,0.00584798981384,2.87728324011e-05,0.00579117832913,0.00590228081817,0.00577251305742,0.00592346657026
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_1_market_1,low,reference,,1,1,100,0.00926115913187,0.000200039964812,0.00888686884682,0.0096459913238,0.00873641525237,0.00978590301137
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_1_market_2,low,reference,,1,2,100,0.0126757426466,0.000393574155158,0.0119208874821,0.0134478157947,0.0116433208041,0.0137081644891
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_2_market_0,low,reference,,2,0,100,0.015567296641,2.06611125788e-05,0.0155262657775,0.0156068147193,0.0155130985093,0.0156214947728
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_2_market_1,low,reference,,2,1,100,0.0179651735283,0.000159909866921,0.0176716073249,0.0182811836576,0.0175456987298,0.0183846483269
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,low_minus_reference_funding_2_market_2,low,reference,,2,2,100,0.0203444795335,0.000313362037301,0.0197586629229,0.020967226282,0.0195224697351,0.0211664893318
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_0_market_1,high,reference,,0,1,100,-0.00177757340121,0.000103928641359,-0.00198225687083,-0.00158334821064,-0.00205019851644,-0.00150494828598
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_0_market_2,high,reference,,0,2,100,-0.00355786434131,0.000204958694272,-0.00396093073091,-0.00317366839254,-0.00409551100842,-0.0030202176742
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_1_market_0,high,reference,,1,0,100,-4.90456654001e-08,2.84614862183e-08,-1.10483229673e-07,-4.21607193602e-18,-1.23705700002e-07,2.56143692014e-08
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_1_market_1,high,reference,,1,1,100,-0.00177762244688,0.000103927021481,-0.00198229354939,-0.00158341542202,-0.00205024331285,-0.0015050015809
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_1_market_2,high,reference,,1,2,100,-0.00355791338697,0.00020495709112,-0.00396096835142,-0.00317373560391,-0.0040955558487,-0.00302027092525
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_2_market_0,high,reference,,2,0,100,-0.00349421617154,3.12911684995e-05,-0.00355372390661,-0.00343275507686,-0.00357629901517,-0.0034121333279
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_2_market_1,high,reference,,2,1,100,-0.00525235285792,0.000104323730504,-0.00545296491347,-0.00506012091616,-0.0055260143691,-0.00497869134673
cash_buffer,worst_10pct_mean_equity_loss,scenario_difference_cell,high_minus_reference_funding_2_market_2,high,reference,,2,2,100,-0.00701264835348,0.000202001786919,-0.00739828375156,-0.00663041298105,-0.00754253847535,-0.0064827582316
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,high,,0_to_1,,,100,-0.0817676012633,0.00477651288744,-0.0911702221871,-0.0725338906636,-0.0911305008377,-0.0724047016889
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,high,,1_to_2,,,100,-0.080939461707,0.00464707482767,-0.0900944308346,-0.0719220500009,-0.0900486373654,-0.0718302860486
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,low,,0_to_1,,,100,-0.0809560390141,0.00507213050476,-0.0909557412131,-0.071132585424,-0.090898406943,-0.0710136710851
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,low,,1_to_2,,,100,-0.073659347761,0.00498516467161,-0.0835264745864,-0.0639660686322,-0.0834312456459,-0.0638874498761
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,reference,,0_to_1,,,100,-0.0835386467139,0.00487998439884,-0.0931447979092,-0.0741048141227,-0.0931043706903,-0.0739729227375
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,reference,,1_to_2,,,100,-0.0792385433311,0.00475195009767,-0.0886211516788,-0.0700309164031,-0.0885532950329,-0.0699237916293
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,funding_0_to_1,high,,0_to_1,,,100,2.06353452844e-16,1.11233179532e-17,1.85666297152e-16,2.29488650305e-16,1.77615992516e-16,2.35090913171e-16
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,market_0_to_1,high,,0_to_1,,,100,0.0817676012633,0.00469730052369,0.0729692298062,0.0911507460369,0.0696319697896,0.0939032327371
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,funding_1_to_2,high,,1_to_2,,,100,0.000953121549143,2.13328012516e-05,0.000911155206143,0.000996164668469,0.000898007550584,0.0010082355477
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,market_1_to_2,high,,1_to_2,,,100,0.0818925832561,0.00456940400949,0.0732982895338,0.0910862709916,0.0700873766627,0.0936977898496
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,funding_0_to_1,low,,0_to_1,,,100,0.00570472108139,3.14303119126e-05,0.00564332568562,0.00576517221875,0.00562351982962,0.00578592233317
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,market_0_to_1,low,,0_to_1,,,100,0.0866607600955,0.00497871984331,0.0773691890407,0.0965960665608,0.0737980724891,0.0995234477018
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,funding_1_to_2,low,,1_to_2,,,100,0.0131250184204,8.55910092797e-05,0.012947302544,0.0132888313699,0.0129038912133,0.0133461456276
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,market_1_to_2,low,,1_to_2,,,100,0.0867843661815,0.00484196720004,0.0776945694705,0.096509054382,0.0742749835581,0.0992937488048
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,funding_0_to_1,reference,,0_to_1,,,100,4.90456660019e-08,2.82909420131e-08,2.02872903661e-16,1.10483231419e-07,-2.40449196621e-08,1.22136251666e-07
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,market_0_to_1,reference,,0_to_1,,,100,0.0835386957596,0.00479904986974,0.0745508084282,0.0931244984946,0.0711401914805,0.0959372000387
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,funding_1_to_2,reference,,1_to_2,,,100,0.00442766571695,4.56945876182e-05,0.00433845627589,0.00451589426216,0.00430961223647,0.00454571919743
cash_buffer,worst_10pct_mean_equity_loss,sensitivity_channel_local,market_1_to_2,reference,,1_to_2,,,100,0.0836662090481,0.00466835973339,0.0748857857903,0.0930586997023,0.0716053470646,0.0957270710316
cash_buffer,asset_price_loss,scenario_difference_average,low_minus_reference_average_stressed,low,reference,,,,100,0.00298564163168,7.36970014341e-06,0.00297117424602,0.00300046107896,0.00296965996,0.00300162330337
cash_buffer,asset_price_loss,scenario_difference_average,high_minus_reference_average_stressed,high,reference,,,,100,-0.00050522855802,4.89009311989e-06,-0.000515215814632,-0.000496008683257,-0.00051583304141,-0.000494624074631
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_0_market_1,low,reference,,0,1,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_0_market_2,low,reference,,0,2,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_1_market_0,low,reference,,1,0,100,0.00219018660667,1.12744491234e-05,0.00216792010289,0.00221318383017,0.00216133710205,0.00221903611128
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_1_market_1,low,reference,,1,1,100,0.00217530840632,1.13080144334e-05,0.00215329985795,0.0021979998197,0.00214637301347,0.00220424379918
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_1_market_2,low,reference,,1,2,100,0.00216005598243,1.15163202673e-05,0.00213779942027,0.00218281577563,0.0021305875684,0.00218952439646
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_2_market_0,low,reference,,2,0,100,0.00586059521447,8.36472313601e-06,0.00584461594722,0.00587733028638,0.00583919123135,0.00588199919759
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_2_market_1,low,reference,,2,1,100,0.00578695627217,9.85255464636e-06,0.00576687594643,0.00580590810362,0.00576174516717,0.00581216737718
cash_buffer,asset_price_loss,scenario_difference_cell,low_minus_reference_funding_2_market_2,low,reference,,2,2,100,0.00571203057139,1.37939679165e-05,0.00568358719601,0.00573750425712,0.00567673402282,0.00574732711996
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_0_market_1,high,reference,,0,1,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_0_market_2,high,reference,,0,2,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_1_market_0,high,reference,,1,0,100,-1.93142775573e-08,1.13293516937e-08,-4.57380835961e-08,0,-4.83042690317e-08,9.67571391708e-09
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_1_market_1,high,reference,,1,1,100,-1.9314278e-08,1.13293518991e-08,-4.5738085e-08,0,-4.830427e-08,9.67571400001e-09
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_1_market_2,high,reference,,1,2,100,-1.9314278e-08,1.1329351971e-08,-4.5738084e-08,0,-4.8304270184e-08,9.67571418399e-09
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_2_market_0,high,reference,,2,0,100,-0.00135331763981,1.27815744588e-05,-0.00137849668299,-0.00132829045082,-0.00138602363612,-0.00132061164351
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_2_market_1,high,reference,,2,1,100,-0.0013473117429,1.28077965764e-05,-0.00137284649429,-0.0013224515638,-0.00138008483739,-0.00131453864841
cash_buffer,asset_price_loss,scenario_difference_cell,high_minus_reference_funding_2_market_2,high,reference,,2,2,100,-0.00134114113861,1.28723930064e-05,-0.00136677571944,-0.00131627019067,-0.00137407952499,-0.00130820275223
cash_buffer,asset_price_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,high,,0_to_1,,,100,-0.0325176016095,0.00186849746832,-0.0362080998494,-0.028875294663,-0.0361733062418,-0.0288618969771
cash_buffer,asset_price_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,high,,1_to_2,,,100,-0.0321887427342,0.0018170204554,-0.035805142703,-0.0286546493635,-0.0357437328845,-0.0286337525838
cash_buffer,asset_price_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,low,,0_to_1,,,100,-0.0303108909502,0.00186801400536,-0.033997062409,-0.0266806242303,-0.03396564969,-0.0266561322104
cash_buffer,asset_price_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,low,,1_to_2,,,100,-0.0271980452775,0.00181924962833,-0.0308342418914,-0.0236723753195,-0.0307573967919,-0.023638693763
cash_buffer,asset_price_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,reference,,0_to_1,,,100,-0.0325155803296,0.00186837917219,-0.0362057774338,-0.0288733205473,-0.0361710535162,-0.0288601071429
cash_buffer,asset_price_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,reference,,1_to_2,,,100,-0.0308394483399,0.00181804903911,-0.0344791480933,-0.0273323145405,-0.0343964509084,-0.0272824457714
cash_buffer,asset_price_loss,sensitivity_channel_local,funding_0_to_1,high,,0_to_1,,,100,0,0,0,0,0,0
cash_buffer,asset_price_loss,sensitivity_channel_local,market_0_to_1,high,,0_to_1,,,100,0.0325176016095,0.00186279097995,0.0288875137034,0.0361387571194,0.0278005313979,0.037234671821
cash_buffer,asset_price_loss,sensitivity_channel_local,funding_1_to_2,high,,1_to_2,,,100,0.000379290111472,8.57165752382e-06,0.00036189089123,0.000395894961923,0.000357584450019,0.000400995772926
cash_buffer,asset_price_loss,sensitivity_channel_local,market_1_to_2,high,,1_to_2,,,100,0.0325680328456,0.00181033583335,0.0290774472339,0.0360398386779,0.027983792679,0.0371522730123
cash_buffer,asset_price_loss,sensitivity_channel_local,funding_0_to_1,low,,0_to_1,,,100,0.00217520297942,1.17836042761e-05,0.00215268313278,0.00219784733717,0.00214536383519,0.00220504212364
cash_buffer,asset_price_loss,sensitivity_channel_local,market_0_to_1,low,,0_to_1,,,100,0.0324860939296,0.00186101584334,0.0288584189165,0.0361043860894,0.0277735188247,0.0371986690345
